Tweets,Polarity,Sentiments
Some Jokers who call themselves journalists are blaming Imran for not being able to control rising cases of Corona virus These guys sit in their AC offices and don t understand that our people simply refuse to observe precautions Poor areas are crowded The virus will spread,0.033333333333333326,Positive
sir please share the corona relief fund account number on your twitter timeline and pin it to your profile,0.0,Neutral
First of all Pti should set an example PM should order party MNAs MPAs to send at least one grown up kid of theirs to join the Corona Tiger Force to set an example of party leading from front,-0.024999999999999994,Negative
Is Corona a messenger of God or a Devil,0.0,Neutral
WaqarZaka In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible WaqarZaka,0.0,Neutral
In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible WaqarZaka waqarzaka,0.0,Neutral
Have you seen the videoof crowds in Indi having nothing to eat and walking for miles to reach their homes Does such lockdown make any sense If you were in their place would you still favour it They ll die of starvation not of Corona,0.0,Neutral
In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible,0.0,Neutral
waqarzaka In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible Tenup,0.0,Neutral
Corona is the best thing happened to ugly people Coronavirustruth,0.15000000000000002,Positive
How dangerous Corona is current situation of the world by this pendemic 11thHour,-0.3,Negative
Tenup In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible Tenup,0.0,Neutral
Tenup TenUp WaqarZaka Because of Corona India s CoinDCX has raised 3 million from backers including Bain Capital Ventures signaling that global investors are drawn to the space after a favorable Supreme Court decision why not listen to WaqarZaka,0.0,Neutral
Tenup In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible waqarzaka,0.0,Neutral
In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible Tenup,0.0,Neutral
Not even corona virus could turn him positive,0.22727272727272727,Positive
Facts and figures of Corona outbreak in world Its realy heart wrenching figures Allah pak sub pay apna khas karam farmaye or hum sub say razzi hojye ameen,0.0,Neutral
Why don t this Tablighi Jamaat don t understand this Corona until it ate 10 precious lives It is in Muslims if you save a life it s like you have saved entire humanity This Tablighi meet can wait but Life doesn t,0.25,Positive
Stay Home Stay Safe Combat Corona for yourself For humanity,0.5,Positive
In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible Tenup,0.0,Neutral
Now when they will understand this stuff is not meant to eat only meant to give birth to Corona like killer if you ate,0.0,Neutral
In currency CORONA situation how Pakistan is planning to earn money or after this crisis there is no product except this digital Gold which WaqarZaka is suggesting let him put crypto mining farm in KPK using Hydropower or tell us why it is not feasible waqarzaka Tenup,0.0,Neutral
Alert Italy today recorded 1590 recoveries the highest since corona crisis began,0.0,Neutral
Quarantine through my window boring days pakistan stilllife photography live corona like virus coronavirus earthquake life love peace instagood fun instalove Pakistan,-0.015909090909090914,Negative
Happy happy happy birthday Anaya may you have many more amazing one after corona pandemic may your all dreams and desire comes true love you,0.60625,Positive
2 the responsibilities of Corona Relief Tiger Force include delivering food amp essential commodities awareness campaigns identification of poor people quarantine management etc,-0.2,Negative
WHAT IF CORONA IS NOT A SICKNESS BUT A CURE AND WE ARE THE VIRUS TO THE EARTH Rashid sgh,0.0,Neutral
Tableeghi jamat workers must desist from wandering aimlessly with an excuse of publicising Islam Now anecdote goes one maulana seven cities corona They die themselves amp go on killing others We are desirable Muslims sans them already,-0.05,Negative
Here we go yesterday I mentioned in my tweet that ppl of Banni Chowk Kartarpura surroundings r not taking precautionary measures First Corona case in our area Rawalpindi Corona,0.25,Positive
how to join corona tiger force,0.0,Neutral
ur leader needs to shut up till the end of corona n even afterwards also btwn u r real DARBARI n of worst kind,-0.0666666666666667,Negative
