Tweets,Polarity,Sentiments
Paid media is at its best to blame Punjab govt for mishandling the pilgrims from Hazur sahib nanded giving chances for the spread of Corona in many districts of the state,0.75,Positive
It s an honour to support Harjeet Singh a great corona warrior mainbhiharjeetsingh,0.8,Positive
What do you think you always get everything just by winning Some things can be learned even by losing corona viurs The only thing I learn from this is not to tamper with nature and no one can compete with God,0.25,Positive
Help Them For a hungry person that is the glory of the food god which cannot be compared even with a diamond In the crisis of the Corona epidemic followers of Sant Rampal Ji Maharaj are increasing their donations Must watch sadhana tv 7 30pm,0.0,Neutral
Help Them The greatest virtue has been considered as donation by the saints Therefore in the crisis of this corona epidemic arrangements are being made to distribute food at various places with the blessings of Sant Rampal Ji Maharaj Must watch sadhana tv 7 30pm,0.5,Positive
Help Them The followers of saint Rampal Ji Maharaj came forward during the crisis of Corona epidemic Then followers of saint rampal ji give food to hungry people Must watch sadhana tv 7 30pm,0.0,Neutral
Listen to the treatment of incurable diseases in the satsang of true Guru While the corona virus has no cure till now through satsang of Saint Rampal Ji Maharaj you will get a solid treatment of this epidemic Must watch sadhana tv 7 30pm,-0.05000000000000001,Negative
sir i request i want to touch you feet and hug you after corona sir our generation never seen bhagat singh or vivekanand ji but after seeing you i think they are look like as you are sir jai shree ram,0.0,Neutral
See The Positives of this epidemic corona that 50 000 new youngsters have been registered in Nasha Mukti Centres In Punjab State addicted to hard drugs like heroine Isn t this amazing This nature is not cleaning itself it is cleaning the world from evils EarthDay2020,0.01117424242424242,Positive
deported all Indians you do not know what situation will be created what will happen to India and their family I strongly urge you all attention and do not try to impose this Corona epidemic on any religion,0.4333333333333333,Positive
If the Arab countries deported all Indians you do not know what will happen to India and your family I strongly urge you all attention and do not try to impose this Corona epidemic on any religion,0.4333333333333333,Positive
your tension is absolutely right No one is following guidelines People think they r smart but corona is too much dangerous So relaxing them is invitation to maut,-0.024999999999999994,Negative
I m not against this but curfew relaxation will result in a huge increase of Corona cases,0.4000000000000001,Positive
Please defeat Corona Virus by following the rules A little effort by my Son and Daughter to explain the best ways to stay safe Social Distancing Wearing Mask Sanitizing Hands Stay at Home,0.26916666666666667,Positive
When the whole country is fighting against Corona then how far is it right for the Government of India to collect GST on the equipment and medicines required to protect against Corona,0.19523809523809524,Positive
Sad to share that we had lost Gurmail Singh Kanungo yesterday ACP Anil Kohli in LDH to Covid19 today In this moment of crisis losing our Corona Warriors is a big loss for the State I join their families in this time of greif amarinder duttainc,-0.25,Negative
Stay Home And Fight Against Corona Appeal by Lovedeep Kaur From Presidium Ludhiana Grade 2nd School Ludhiana,0.0,Neutral
StayPositive StaySafe to loose the corona stay home stay safe urges by dera sacha sauda if we stay in then only corona will stay out,0.14102564102564102,Positive
Please stay at home and be safe from Corona Virus,0.5,Positive
So how many of them followed that logic How many gay mutr drinkers are self hiding not coming out for testing How many of them are misbehaving Get those people who said corona virus will be cured with gau mutr I don t defend them But I m happy Hindus didn t follow such fools,0.4527777777777778,Positive
Who gave INDIA a name in the world who s leading the fight against corona due to his efforts that why worldlovesmodi,-0.125,Negative
Horrific worse then corona,-0.7,Negative
have seen your rock bottom and low level reporting on amarinder remarks over corona effect yeaterday when your reporters linked economic worries to fatalities arround 87 Its horrific You are worse then whatsapp university,-0.30000000000000004,Negative
India Fights Against Corona But Rape Cases are increasing Day By Day Why Here s The New Case Is Come in front of Us From Maharashtra,0.13636363636363635,Positive
He is my favourite actor from Article 15 Ayushman Khurana speaks up his inner bit about Corona,0.0,Neutral
Dear amarinder ji by changing you remarks that corona will effect 87 of people in terms of business jobs etc has terrified people by linking it to fatalities is not less then a crime Its generalist are merely reporting by bottom low,-0.1388888888888889,Negative
To picturesque clouds moon and I jaunted divergent mountains but Corona has made it from my terrace covi d19 prosncons nopollution,0.0,Neutral
Besides fighting with Corona health staff is also fighting for PPE KITs We handed over to Ropar DC 75 PPE KITs and 3000 Surgical examination Gloves for health staff,0.0,Neutral
Kerala Pathanamthitta District Youth Congress committee distributed bags of foodgrain and vegetables for struggling families in the district Your country needs your help Help us help those in need Click here to donate to the IYC Corona Relief Fund,0.0,Neutral
INDIA FIGHTS AGAINST CORONA TOGETHER AS ALL WE KNOW WUHAN IS OPEN AFTER 72 DAYS OF LOCKDOWN INDIANS NOW WE HAVE TO DECIDE WE HAVE TO SIT AT HOME FOR LONG TIME OR FOR SHORT TIME STAYSAFE Support Lockdown So we start our work again to support our economical values,0.0625,Positive
Corona One More Instalment DJJS Blog shared by DJJS App,0.5,Positive
Every Day Is Not a Sunday Statement proven wrong by Corona Lockdown Now Every Day Is A Sunday,-0.5,Negative
amarinder Sir I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333335,Positive
Sir I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333335,Positive
Sir I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333335,Positive
I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333335,Positive
Corona Spreading feet in Villages now 2 Cases in Chaunkiman Village One is a 14 years old teen WMK,0.05,Positive
Shut up Corona,0.0,Neutral
Amit was abt to get married on 14 April However due to Corona pendamic he postponed his mariage to Oct amp returned to keran sector of J amp K never to return back He received 15 bulets on his body ater he kiled 2 terorist He was one of the surgical strike member of India Jai Hind,0.041666666666666664,Positive
Corona is already killing people and now this Oh god where the world is going on,0.0,Neutral
Exactly they don t If NRIs were to blame The number of Corona positive cases in Punjab would ve been higher than all other states of India But that is not the scenario as of now Better we should concentrate on Spreading the awareness instead of playing the blame game,0.11704545454545455,Positive
Why Can t we just Stop Blaming NRIs for Corona cases in India Was Kanika Kapoor a NRI Was Bhai Nirmal Singh Ji a NRI People who travelled the world but has Indian residence are equally responsible,0.2,Positive
Please give news about punjab corona updates Bharat,0.0,Neutral
Sir you can recommend tamilnadu corona releaf fund,0.0,Neutral
No sir how you can say that You know we are going through tge pandemic corona a world disasters so everyone need to cooperate in such situations This is a panicking if we show up this way Actually we are habitual having servent for us and can t move a single step our own,0.13214285714285715,Positive
He is not paraza but but belongs to monster s family or you can say him as corona villain,0.0,Neutral
We deserve Corona,0.0,Neutral
Yes they are corona villain Of course I don t have this channel on my dish how I can get it on my TV please,0.0,Neutral
Firecrackers to defeat a respiratory disease corona Where has india mortgaged it s brains,0.0,Neutral
Today India has becomes first nation to burst crackers on the death of 68000 people worldwide due to corona Hats off to all who participated and made this pandemic a festival CoronaPandemie Corona Covid19Out ModiFunAgainstCorona,0.0625,Positive
The whole of India was blaming NizamuddinMarkaz for Corona Spread few days back Also FIRs were registered against them That s fine But what about these 9PM task gatherings Is government sleeping now People were roaming outside in large numbers but no one stopped them Why,0.10515873015873016,Positive
Whom to blame Why these celebrities are reacting now We all knew this kind of Shit will happen But all these Celebrities were sharing the 9PM task like if Corona is a Human or Animal who s afraid of lights and fire Where were your common sense then All Educated Fools,-0.1,Negative
Corona in his very last moments around 9PM in India 9pm9minutes 9 9,0.0,Neutral
Pollution Free India Now we need Corona Free India Unity pollutionfree pollutionfreeIndia PollutionFreePunjab MoonLight,0.4,Positive
Current Situation Of Corona Meme 9pm9minutes 9 9,0.0,Neutral
Corona Virus after being attacked with flashlights by Indians 9pm9minutes 9 9,0.0,Neutral
Pic 1 Corona before 9PM in India Pic 2 Corona after 9PM in India 9pm9minutes 9 9,0.0,Neutral
In yet another move towards realizing our responsibility to contain spread of Corona virus KPS is organizing an oath ceremony on 8th April at 11Am wherein all the students their parents and the city people are urged to participate from their own residence,0.6,Positive
Unable to resist myself from crying Just because this fucking government had no idea how to treat a Corona positive patient,-0.26818181818181813,Negative
If BAD NEWS had a twitter account Corona,-0.6999999999999998,Negative
That moment when you are in love with the final Henna design henna throwback mehendi wedding indianwedding arabic potd friday corona covid covid19 potrait aesthetic,0.25,Positive
Leave Corona aside My own blood is against me Instead of raising the Antibodies it says Be Positive AntiMe,0.41363636363636364,Positive
your vision is very clear you want to bring all in union I salute to you sir I with my family will ignite candle We all r with you in this fight against corona virus Jai Hind,0.13000000000000003,Positive
All set to celebrate choti diwali on 5 April sharp 9pm for 9 minutes to fight the darkness spread by Corona as instructed by PM GoCoronaGo CoronoBharatChodhho at Punjab Agriculture University,-0.125,Negative
The link below is for getting official Govt of India updates about CORONA virus situation in India Updating every 4 hrs COVID2019india COVID2019,0.0,Neutral
English Why are you Crying Punjabi Corona,-0.1,Negative
Send the money in PM CORONA PENDAMIC RELIEF FUND,0.0,Neutral
Hope people will understand FightAgainstCorona corona,0.0,Neutral
TipsToFightCorona Your phone can be a medium to spread the corona virus so the urges everyone to clean their phone Maintain social distance In this way you can fight this serious disease,0.022222222222222237,Positive
What Really Bhai Nirmal Singh Ji Khalsa Passed away Just can t digest this news He was found corona positive yesterday Bad Start of the day RIP,-0.09090909090909087,Negative
amarinder People are roaming freely in the curfew at Sultanpur Lodhi may fuel corona spread Please ensure strict adherence to the curfew guidelines,0.4,Positive
Once Upon a time There was spread of Spanish Flu Same restrictions were announced This Corona thing will End soon,0.0,Neutral
Why such new channels and reporters are allowed to live in India In se bada DESHDROHI kon hai aj k time jo logo ko dharam K naam par baant rahe hai Thanks to them corona ko b religion mil gaya CoronaStopKaroNa DontRumorize at Punjab Agriculture University,0.11818181818181818,Positive
you must provide few free certificate after completion of course in this covid 19 epidemic Like your competitor did,0.1,Positive
As per letter Dt 24th April OMSS D order Sarbat da bhla trust Patiala seeking to buy the Rice from Pb Region It s for only poor public distribution under COVID 19 Is they authorise to buy from FCI sangrur India amarinder,-0.13333333333333333,Negative
India As per letter Dt 24th April OMSS D order Sarbat da bhla trust Patiala seeking to buy the Rice from Pb Region It s for only poor public distribution under COVID 19 Is they authorise to buy from FCI sangrur,-0.13333333333333333,Negative
I support PunjabPoliceindia In this fight against Covid 19 MainBhiHarjitSingh,0.0,Neutral
Let s show everyone that any attack on policemen doctors fighting COVID 19 on the frontlines like SI Harjeet Singh will unite India together as One In solidarity with SI Harjeet amp all warriors MainBhiHarjeetSingh,0.0,Neutral
SarbatDaBhala Trust Sriganganagar members are providing food distribution sewa to the underprivileged families by reaching out to them door to door Covid 19 lockdown StayHomeStaySafe Bhala,0.0,Neutral
Leading from front Proactive Sarpanches are spreading awareness about the preventive measures to be taken to combat COVID 19 and are ensuring the sustenance of ODF status in their villages Heroesofchange Covid 19 GOI,0.0,Neutral
SarbatDaBhala member from Ferozpur Mr Bhajan is spreading awareness on Covid 19 through art IndiaFightsCorona coronawarriors coronafighters ActNowSaveIndia lockdown2020,0.0,Neutral
I m missing my university Retweet If you are also missing the same IndiaWithPmModi Covid 19 AskZee StayHomeStaySafe AIIMS,-0.13333333333333333,Negative
Respected CM saab ANM and Staff nurses working under NRHM are underpaid 12 15k per month against regular ones 40k approx since last 12 years kindly look this will act as much needed motivation for these front end warriors in the fight against covid 19 thanks,0.2,Positive
Lastly I would like to question you that how can you say students are fool after may be knowing this fact that Canada government has decided to provide full support to international students in Canada due to the situation of Covid 19 by giving them 1250 1750 every month,0.056249999999999994,Positive
As Covid 19 enforces barriers virtual traveling breaks them down This World Book Day let us travel without moving with a book and our imagination Reading not only promotes a lifelong love for literature in,0.0611111111111111,Positive
The distribution of dry ration continues with the help of my foreign and domestic brothers among the local daily wagers Every little bit counts do what you can indiafightscorona rationdistribution stayhome staysafe covid 19,-0.06319444444444444,Negative
A small message from Armaanianarmy Stay home stay safe Covid 19 2206 AM AM 223 AM,0.125,Positive
Imagine if India had to face COVID 19 pandemic in pre from 16 May to 1 June 1996 and then from 19 March 1998 to 22 May 2004 era,0.0,Neutral
stimulus package is mandatory for Punjab Rice Industries under the pandemic COVID 19,0.0,Neutral
amarinder Now police are roaming to each and every village of punjab as person of village I would request you to please those who are on duty they should have their ID which mentioned that they r on duty for covid 19 Otherwise people might attack them,0.0,Neutral
WorldEarthDay Pawan Guru Pani Pita Mata Dharat Mahat will be remembered by all This line of Guru Granth Sahib is thus my message that the gift of nature can save the earth and the natural resources that enhance its beauty Otherwise great females like covid 19 have to,0.45,Positive
Covid 19india StayHomeSaveLives StayHome COVID 19 meetings and ignored scientists warnings The Sunday Times reports,0.0,Neutral
Sheroes of Change Champion Women Sarpanches leaving no stone unturned to sustain ODF status taking all preventive measures to prevent the spread of COVID 19 in their villages StayHome Handwashing Socialdistancing odfsustainability,0.0,Neutral
SarbatDaBhala is passionately dedicated to serve humanity and ease people s lives Vehicle full of PPEkits N 95 and three layer Masks started from Chandigarh and supplied it to Amritsar Batala Pathankot Gurdaspur TarnTaran Moga Ferozpur and Sangrur covid 19,0.15,Positive
Sir humble request to please take it forward since due to lockdown we can t bear this additional cost Tution fees should be decreased by 50 for this session as covid is going to have long term effect on finances,-0.19375000000000003,Negative
During the crisis of COVID 19 The global nature of the current threat has made it imperative that Administration amp leaders rise above the demands of strident nationalism and petty domestic politics Those who fail to do so will be judged harshly by history,-0.11666666666666665,Negative
Think 4 citizens To contain the coronavirus pandemic followings curfew norms lockdown are necessary protocol Then why the FCI Punjab Region restore the work of CMR receipt Keeping the views pandemic COVID 19 This process should be delayed up to the zero impact of coronavirus,0.0,Neutral
Following curfew norms lockdown are necessary protocols to contain the coronavirus pandemic Then why the FCI restoration the work of CMR receipt Keeping the views pandemic COVID 19 This process should be delayed up to the zero impact of coronavirus sangrur,0.0,Neutral
Maintaining social distance following lockdown and curfew norms are necessary protocols to contain the coronavirus pandemic Then why the FCI restores the work of CMR receipt Keeping the views pandemic COVID 19 This process should be delayed,0.011111111111111112,Positive
Doctor sFightCovid19 Covid 19Punjab,0.0,Neutral
Dear PM sir today i downlod Aarogya Setu aap its realy a very halpfull for all information about covid 19,0.2,Positive
Heroes for Change Ms Sheshandep Kaur a Young Lady Sarpanch of Village Manak Khana Bathinda is keen to protect her village and save community from spread of COVID 19 swachhpunjabswasthpunjab covid19warriors,0.1,Positive
Heroes for Change Smt Gurpreet Kaur Sarpanch Cholang Village Jalandhar has deployed women guards to keep COVID 19 at bay amp has sanitized her entire village Check our her story swachhpunjab Swachhbharat,0.0,Neutral
COVID 19 StayHomeSaveLives COVID 19 How to Protect Yourself,0.0,Neutral
Folks it s Not a good time to wake up BandraStation Covid 19,-0.35,Negative
SarbatDaBhala today donated 1000 PPE Kits 1000 N95 masks 5000 surgical masks sanitizers to various District Administrations for further distributing it to hospitals in Jalandhar Phagwara Nawanshehr Hoshiarpur Tanda and PGIChandigarh MaskIndia Covid 19india PPE,0.0,Neutral
Thanks for posting about what Indo Canadians have been doing to help in fighting Covid 19 in Canadian communities BUT WHAT ABOUT ALL THOSE CANADIANS THAT ARE STUCK IN INDIA are we not worth your time u have to say anything in this matter I WONT BE VOTING FOR U,0.02500000000000001,Positive
Covid 19 death rate is 0 66 and increases with age study estimates,0.0,Neutral
In conversation with Chardikla Time TV talking about our initiatives to combat COVID 19 crisis in Punjab watch today at 6 15pm IndiaFightsCorona covid 19 coronaviruslockdown lockdown2020 BeatCOVID19 ReliefPackage ReadyToServeTheNation,0.0,Neutral
covid 19 coronavirus Pls song jaroor sonyeo stayathome SaferAtHome singh,0.0,Neutral
Stay home and be a hero Covid 19,0.0,Neutral
SarbatDaBhala member Shispal Singh Laddi from Talwandi Malowal Amritsar packing dry ration for distributing it to the people in need in his district The members are working day and night in the service of humanity FeedTheNeedy punjab ngo help covid 1 BeatCOVID19 lockdown,-0.06666666666666665,Negative
Every member of Team SarbatDaBhala is putting their best foot forward to help any and everyone in need covid 19 BeatCOVID19 lockdown2020 21daylockdown HelpingOthers IndiaFightCorona IndiaLockdown,1.0,Positive
Dr S P Singh Oberoi in conversation with Jagbani TV talks about the pandemic crisis and his initiatives to combat Covid 19 through his trust SarbatDaBhala 21daysLockdownIndia,0.0,Neutral
This is what happening with me in this Quarantine QuarantineLife Covid 19 StayHomeSaveLives,0.0,Neutral
PM Lai lagg na hove gharwala Modi PM na hove mombatti jlaune Modi sya n vehli bandri juna n search krn ali gall c teri lockdowneffect Covid 19 MondayMotivation Modi mombatti Medical BJP politics,0.0,Neutral
A great initiative taken by the nakodar administration by starting a campaign named nekidarath IndiaFightsCorona Covid 19,0.4,Positive
I had a dream I was roaming outside like i were in 2019 I ate my favorite food Met my friends was enjoying every bit of that dream Then came the melodious sound of Punjab Police Siren and i woke up back in the age of Covid They were roaming outside my house in actual,0.19999999999999998,Positive
this is so pathetic you said essential services will be open for people is this the only essential services open for all people THIS IS NOT HEALTHY people will die of starvation first than Covid 19,-0.125,Negative
Sarbat Da Bhala fulfilled the immediate demand of ration and basic essential at Mohali for the needy ones the ration has been handed over to the SSP in Mohali sarbatdabhalatrust BeatCOVID19 lockdown2020 covid 19 FeedTheNeedy coronawarriors ActNowSaveIndia,0.0,Neutral
No Accident Shashi Tharoor s Number 9 Theory On PM s Video Message NDTV Shashi Tharoor is covid 19 case he needs to be tested ASAP before this congress spread the virus in all of India,0.0,Neutral
Langar Sewa for people at their doorstep by SarbatDaBhala Charitable Trust We believe there is no better service than feeding the ones who are hungry May your prayers always be with us IndiaFightsCorona TogetherWeCan covid 19 BeatCOVID19,0.175,Positive
Let s unite and lit candles torches lamps flashlights on April 5th at 9 00 pm as instructed by Hon PM Modi Ji to show our unity and strength against Covid 19 IndiaFightsCorona ModiVideoMessage Covid 19india COVID PMModi ModiUnityCall modikibatmano COVID2019,0.0,Neutral
is providing a moratorium of 3 months on payment of all instalments falling due between 01 03 20 31 05 20 for all term loans including Corporate MSME Agriculture Retail Housing Auto Personal loans etc in pursuance of the RBI COVID 19,-0.041666666666666664,Negative
Bank plz explain 3 months on payment of all instalments falling due between 01 03 20 amp 31 05 20 for all term loans including Corporate MSME Agriculture Retail Housing Auto Personal loans etc in pursuance of the RBI COVID 19,-0.041666666666666664,Negative
amarinder Provide only emergency services at CSC Dhalle ke Moga Punjab help to needy village people got Covid 19 Emergency Curfew Pass No fee charge during lockdown curfew,0.0,Neutral
Very sad on passing of Bhai Nirmal Singh Khalsa Hazoori Ragi at Sri Darbar Sahib today due to COVID 19 For his services in the field of arts he was awarded the Padma Shri by the government of India in 2009 He was the first hazoori raagi to receive this award,-0.17500000000000002,Negative
Government and administration is doing every effort to combat COVID19Pandemic Covid 19india but it s shocking why people are not cooperating when all they are asked to do is to stay home shameful Madhubani Ahmedabad Trending,-1.0,Negative
To control on COVID 19 we required more amp more test but our media GODI busy in NizamuddinMarkaj,0.3666666666666667,Positive
