Tweets,Polarity,Sentiments
corona virus has been declared an international health emergency by WHO CoronavirusOutbreak,0.0,Neutral
And believe it or not but leading the search for corona beer instead of the virus are Indians check out google trends,0.0,Neutral
Send 3 Chinese guys to Shaheen Baug announce they have Corona virus All anti CAA nautanki virus will disappear,0.0,Neutral
An American film that was released in 2011 speaks of a Corona like virus that starts from China to spread over the rest of the world The strangest thing is that at the end of the movie it turns out that the cause of infection is the bat 1 2 CoronavirusWho coronarvirus,0.0,Neutral
Corona virus Effects From Fingerprint Touch All type of face biometric attendance available,0.4,Positive
In electrical engineering Corona loss is the type of power loss in transmission lines,0.0,Neutral
Corona virus was patented by the USA in 2007,0.0,Neutral
As you know about the Corona virus penetration please have some attention towards all the places where Chines people are living it is suggested to perform detail inspection of all these places as safety precaution Thanks,0.2,Positive
Corona virus spreads in China from eating forbidden animals in China,0.0,Neutral
Thanks God I recently read the news about 4 Pakistani students getting Corona Virus I was really worried about you,0.13333333333333333,Positive
Pakistani students stuck in China due to Corona virus must help these students You re Only hope for them share sharetoaware,-0.0625,Negative
JUSTICIA ADHATODA BASAKA Highly efficacious medicine for acute catarrhal conditions of the respiratory tract used in the Corona Virus s Specialist Homeopathic Online Clinic,0.38,Positive
CORONA VIRUS IS A CONSPIRACY AGAINST China and a step towards establishment of ONE WORLD GOVERNMENT,0.0,Neutral
Corona Breaking World surprise d on Cashgar 13th century treatment of Corona virus,0.0,Neutral
CORONA DEATHS BREAKING China 13th century Cashgar Cashmir treatment saved 103 corona patients,0.0,Neutral
Sufi medicine treats Corona virus patients in Cashgar peerzada has rightly posted Power of sufiana healing touch as Kashghar has been a center of sufi mystics amp traders as such China agrees importance of sufism amp its divine powers mingled even in medicines which becomes panacea,0.0619047619047619,Positive
Breaking Corona virus Cashgar xinjing erstwhile province of Cashmir in 13th century cure 103 Corona patients with 13th century cure,0.0,Neutral
Very good step taken by Chinese leadership Appreciate work for prevention for corona virus,0.45499999999999996,Positive
Its so scary to see so many chest patients these days And we dont have any diagnostic kits for corona here or any isolation wards,0.0,Neutral
Australia bushfire china corona virus India BJP ShaheenBaghs coronavirus,0.0,Neutral
Finally corona virus entered Tauheen Bagh no need of any machinery to disperse the crowd,0.0,Neutral
Corona Virus global scare by,0.0,Neutral
I think that Corona Virus won t last long as it s made in China,-0.025,Negative
I don t know about the tweet but ypur name Sure is dangerous Corona,-0.04999999999999999,Negative
What is Corona Virus and how can we protect ourselves from it,0.0,Neutral
Umar AoA respect corona virus affairs if food eating out of Islamic value rule regulations and direction ignore other food only eat Islamic food Regards Riaz Uddin PTI Pakistan,-0.0625,Negative
That s a wonderful suggestion for Govt of India looking into the occurrence of New Viruses coming so response time becomes very long as its happening in case of Corona Virus Madam you are a great futuristic leader who is concerned about Mankind God Bless You,0.4678409090909091,Positive
Yes it s Corona plis stay away,0.0,Neutral
coronavirus Only Lord rampal ji can save all of us from corona virus If any one from world want to save himself from natural disaster please contact Saint Rampal ji Maharaj ashram hissar Haryana,0.05,Positive
Amb India sir if we try Acupuncture Moxibustion for Corona virus treatment it s prove TCM has treatment all disease In India we have try many epidemic disease like chikungunya dengue swine flu results excellent found in my 46 year s practice suddenly get benefit,0.5,Positive
CORONA VIRUS ALL YOU NEED TO KNOW PREVENTION SYMPTOMS HOW IT SPREADS PLEASE SHARE and Kashmir,0.0,Neutral
Absolutely the viruses like Corona eminates from eating prohibited foods,0.2,Positive
Amb India Respected sir In these days our Wuhan people are frightening with the disease of Corona virus the side effect of the disease person loss resistance vital force of body suddenly weakness stated amp Acupuncture Moxibustion herbal medicine only best treatment,0.12,Positive
Corona Virus A serious threat,-0.3333333333333333,Negative
Situation around world is getting worse evryday 5 missles were hit yesterday at US embassy in Iraq Korea jst confrmed to hv thr nuclear weapons ready Iran is almost ready for nuclear weapons Doomsday clock is on 100 sec lowest evr Corona virus cases found in U S amp Canada,-0.025,Negative
How to avoid Corona virus,0.0,Neutral
Have to say 2020 has gotten off to a terrible start The Airplane Crash in Iran The Corona Ourbreak Kobe Byrant getting killed in a copter crash Praying for better times ahead,-0.2333333333333333,Negative
Hamayun Saeed ko corona virus hogya hai he is asking Mehwish not to touch him MerayPaasTumHo,0.0,Neutral
The corona virus will end soon beacuse it was made in China,0.0,Neutral
Make special hospitals for corona virus affected patients away from population centres,0.35714285714285715,Positive
Pakistan should stop chinese and Pakistani public going to china untill corona virus gets sorted It is serious now PAKChina gov coronoavirus,-0.1111111111111111,Negative
Heard about outbreak of Corona what fascinates me more is d willingness of ppl in china 2 eat wild animals that are never supposed 2 be eaten LIKE WHAT DO U DUMB FUCKS FIND SO APPETIZING ABT EATING BATS SIAL Stay safe all especially my fellows coronaviruschina coronoavirus,0.15416666666666667,Positive
Any measures taken at airports for screening of New Chinese SARS Corona virus Entry of 1case of Corona virus will light a fire in the country We have got enough other public health problems already,0.06856060606060606,Positive
24 hours in a day 24 beers in a case coincidence at Holiday inn Chandigarh Panchkula,0.0,Neutral
