Tweets,Polarity,Sentiments
Use this strain of corona virus and start infecting the ugly humans who speak foul on earth irrespective of anything,-0.7,Negative
Piyussh What precautions India is taking against Corona Virus Have we suspended flights to China Any travel advisory issued Any cell being created Need information Can anyone help,0.0,Neutral
This is what we need to learn from our neighbours China just built 57 floors of hospital for virus Corona patients In 16 hours finished first floors amp in 19 days 57 floors hospital including water amp electric power amp all hospital equipment India me kitna time lagta,0.25,Positive
Corona beer,0.0,Neutral
Once the case of corona virus of Kerala student is treated n cured which I believe Indian doctors n our medical knowledge n experience are good enough it will become a proof that the deadly infection is not scary n can be cured Wishes to the doctors gear up,0.15,Positive
Apart from Bongs all else need to take precaution against Corona virus It won t affect them because since childhood they are immune to Corona Eta Corona Ota Corona Birokto Corona Bandrami Corona Jhogra Corona Maramari Corona Dustumi Corona Besi Chaechamichi Corona Etc Chill,0.0,Neutral
Send 3 Chinese guys to Shaheen Bagh announce they have Corona virus All anti CAA nautanki virus will disappear,0.0,Neutral
More dangerous than corona,-0.04999999999999999,Negative
His brain is already gobar he needs corona The virus not the beer,0.0,Neutral
When we can fight dangerous virus like you corona will also be beaten,-0.6,Negative
Is Corona virus related to carnivarous,0.0,Neutral
coronavirus W H O CAN SAVE CHINA FROM CORONA THE DEADLY ENEMY OF CHINA CREATED IN CHINA BY THE CITIZENS OF CHINA MY MIND HAS GONE FRIED RICE NOW NO COLD OR ICE ALL HV CANCELLED FLIGHTS ITS A PITY TAT ALL CITIES R GETTING DIRTY S O S Ja L K,-0.15,Negative
China s corona virus is less dangerous than our corruption virus,-0.3833333333333333,Negative
Health Ministry has issued directives on Novel Corona virus,0.0,Neutral
Corona sounds like something a horny Bengali girl may say,0.0,Neutral
Corona or no corona Chinese food is king Even if it is Shree Siddhivinayak Chinese BrillianClicks amp T Flyover,0.0,Neutral
SolarVision2020 NSFAS2020 The Nfs s Inouye telescope provides the first close up image of sun s surface amp the magnetic fields within the sun s Corona,0.25,Positive
coronavirus is a recent outbreak The people of AP have been dealing with Jagona virus since the past 8 months corona might be killing people but Jagona is killing people s hope on life it s killing the future of 5cr people ChinaHasCorona APhasJagona,-0.08333333333333333,Negative
For Corona virus homoeopathic medicine,0.0,Neutral
