Tweets,Polarity,Sentiments
I m living with the worst people in the world PSL started Tickets in black Corona Virus threats Masks in black Ramazan is Coming,-0.4444444444444445,Negative
Welcome to Pakistan corona sb,0.8,Positive
While Whole world is finding antivirus against Novel corona virus And Indian media discussing corona virus and its impact on pakistani economy,0.2,Positive
Corona is becoming pandemic,0.45,Positive
Corona taken quickly,0.3333333333333333,Positive
Sub Pakistani Dr b han or Hakeem b han is leay corona fail ho gea,-0.5,Negative
Corona Virus in Pakistan must watch and also subscribe my channel For more videos,0.5,Positive
Effects of corona in Pakistan Pakistan Set the world record to produce large number of Doctors in 3 Days CoronaVirusUpdates,0.21428571428571427,Positive
Corona is she,0.0,Neutral
ETCIOAC20 Impact or corona Haj traffic halted between india and Saudi,0.0,Neutral
ETCIOAC20 Astonishing how one hiccup anywhere in the world impacts aviation and stock market now corona see impact below,0.5,Positive
Only way to get rid of Corona Virus,0.0,Neutral
Just overheard a dude respond to someone talking about a face mask in ref to Corona say that when the time comes to die nothing can save us so why bother Then he contd saying that we re Muslims and we shouldn t be afraid This is why we are where we are IdiotLogic,-0.6,Negative
Corona haircut,0.0,Neutral
This is the link for my today s talk about Corona Virus at 92 News Hd Watch and share plz Covid 19 CoronaVirus Pakistan 92NewsHD,0.0,Neutral
Today after jumma prayer the imam sb was praying for corona victims and kept saying Allah Musalmano ko iss virus se mehfuz frma its a global epidemic why cant we pray for all Allah pak never set a limit to how much cn we ask for s CoronavirusOutbreak Coronaviruspakistan,0.1,Positive
one day have nt passed since corona virus is reported in pakistan and the price of the mask has increased rapidly i wonder when people say this aurat march or zindagi tamasha will ruin the society what is left to be ruined in this society coronavirus pakistan,0.0,Neutral
Link below noumanashraf nawrites FridayThoughts YouTube FridayVibes weekend Corona DelhiViolance Pakistan SubscribeNow success growthmindset Influencer YouTuber Motivation inspiration,0.3,Positive
Those who are selling masks of 10rs in 50 rs i wish u suffer from corona virus syndrome,0.0,Neutral
The non muslims are united and making strategies against corona virus but we muslim the owner contractor of paradise are increasing the prices of mask and then we will perform hajj with that money and write a hajji with name O ALLAH we are ashamed,0.0,Neutral
All I see is corona virus and psl on twitter,0.0,Neutral
Next time when we point to India and it s treatment of minorities perhaps we should first see how we treat our own DelhiRiots2020 Corona,0.2833333333333333,Positive
For the prevention of Noval Corona Virus do exactly opposite of what are Mullahs are asking to do,0.0,Neutral
So is your theory that America created corona virus in China so that we can infect China and Muslim countries,0.0,Neutral
See the positive prospect of our nation Shop keeper giving free mask as a preventive measure of Corona Virus CoronaVirusUpdates CoronavirusOutbreak coronavirus Pakistan,0.31363636363636366,Positive
READY FOR CORONA VIRUS,0.2,Positive
A Public Service Message In Pashto Regarding Corona Virus Please Share Coronavirus KPKUpdates,0.0,Neutral
All you need to know about Coronavid19 Athread Corona Virus belongs to Enveloped group of viruses which in general means that it cannot survive outside its host for too long,4.625929269271485e-18,Positive
Effected countries due to Corona virus Ratio coronavirusus ratio pakistan,-0.125,Negative
Catch me live tomorrow in 92News Morning Show probably at 9 10am Topic of discussion will be Corona Virus,0.13636363636363635,Positive
I am currently talking about pakistan as the mainstream media is exagirating corona context,0.0,Neutral
Corona virus is a form of flue and has a fractional mortality rate in comparison to seasonal influenza Don t panic and take necessary precautions,0.0,Neutral
In UAE also rumours and jokes about corona virus is considered a crime,0.0,Neutral
lol while in we were debating abt social media s new regulations looks like the world already had such a thing in place as two Indonesians were arrested for spreading fake news abt corona virus CoronaVirusUpdates,0.09393939393939395,Positive
Mortality rate of corona virus is 2 1 less than typhoid 9 13 malaria and TB so not everyone who gets it is going to die Please don t panic Stay strong Spread awareness College of physicians amp surgeons Pakistan copied Awareness,0.1333333333333333,Positive
Should we blame the govt or ourselves due to two cases of corona in Pakistan today the masks rates are at the peak The govt didn t ask the shopkeepers to rise the rates but it s our selfishness ARYNewsUrdu GeoNews HamzaAliAbbasi,-0.125,Negative
All the people who are involved in the price hike of face masks for protection from Corona Virus should be shameful of this act This is the time to show some substance as a nation Help each other Facilitate each other coronavirus Pakistan,-0.125,Negative
How ajeeb this nation is taking corona into memes Zinda dil qoum CoronavirusOutbreak,0.0,Neutral
Corona virus in Islamabad May Allah protect us all Ameen cronaviruspakistan,0.0,Neutral
THE ONLY PROTECTION I GOT After being refused masks Also Islamabad is having confirmed corona cases amp the pharmacies are setting a new low coronavirus wegotnomasks,0.1340909090909091,Positive
