Tweets,Polarity,Sentiments
pleaee listen to this video This person faced so much issues to get his uncle checked under corona His house was not even sanitized,0.2,Positive
Exactly for PM is OK because he is PM and Bollywood industry comes under him but CM of DELHI has on locus standi on him He is advertising on national TV for corona Suppose all 26 CM start doing that will we see anything else on TV,0.375,Positive
They are not worry what is happening in country due to Corona amp how much they are responsible in spreading corona But who is responsible to encourage them I can say that political parties are responsible as they supported them to get their vote No need to go in detail,0.1125,Positive
Thand v,0.0,Neutral
Any Muslim brothar please help me Now Alhumdolilah Ramadan Kareem But we have nuting food and money because of corona lockdown Anyone want help please contact me 6207292762 ALi Akhtar Khan AC 30850957875 SBIN0012813 India,0.0,Neutral
Corona Updates corona coronavirus sadahaqnews sadahaq saaddahaq saaddahaqnews covid 19 stayhome staysafe,0.0,Neutral
Corona Updates corona coronavirus sadahaqnews sadahaq saaddahaq saaddahaqnews covid 19 stayhome staysafe,0.0,Neutral
Corona Updates corona coronavirus sadahaqnews sadahaq saaddahaq saaddahaqnews covid 19 stayhome staysafe singh,0.0,Neutral
Last week it seems everything in control from last 3 days their is no police petroling at our colonies people start morning evening walks again Mass gathering of volunteers instead of police checking Corona not finished yet Picture abhi baaki h,0.0,Neutral
if you are in home with your loved ones if you are still getting salary if no one is corona ve in your family if you still have savings to feed yourself and others if you still can cook fast food at home you are the privileged,0.44999999999999996,Positive
HFQ his corona negative and drs permission to go home you are ok but Hindus says you are corona jihadi and attacking husband and wife bcz his s muslim,0.1,Positive
WHO has assessed Global Situation under Corona virus COVID 19 as HIGH RISK In India in view of circumstances Lockdown is the best solution in present situation Hope we the citizens of world will fight together against coronavirus,0.29,Positive
Lock down effect in BHU varanasi bhu varanasi banaras lockdown lockdown2020 coronavirus corona love instagoo shion beautiful happy cute tbt like4like,0.4988888888888889,Positive
Body of corona deceased nanded over to relatives without proper sealing,0.0,Neutral
Corona failed to create an impact on Prime minister but The Gulf message succeeded in creating it Corona,-0.5,Negative
Inspired by Modi ji Arvind Kejriwal ji Kindly donate 30 04 2020 30th April 2020 Fight with Corona pmcares indiagives zeebusiness aajtak abpnews Dailly daan karay Till u can as per ur capacity Donate dailly for man kind great work do for country,0.6666666666666666,Positive
Inspired by Modi ji Arvind Kejriwal ji Kindly donate 30 04 2020 30th April 2020 Fight with Corona pmcares indiagives zeebusiness aajtak abpnews Dailly daan karay Till u can as per ur capacity Donate dailly,0.6,Positive
Precautions due to corona virus StayHomeStaySafe jaan v jahan v Masks4All handwash Social Distancing,-0.04583333333333334,Negative
RedTwitter Bharat will win the war towards corona at Baraut,0.8,Positive
Peoples Rape nature Corona Fact is that,0.0,Neutral
Actually Corona india me 2 stage me hai 1 stage me 99 9 bachne ke chances hain but 2 stage me no chance,0.0,Neutral
Still no action taken Kindly stop this No response from Government officials yet People Are Just Careless and Taking This Corona Virus For Granted All Of Them Are Freely Roaming And Gathering In mass numbers Nearby Lamahi Mosque Bazardiha Varanasi,0.11249999999999999,Positive
please check the tweets of these guys and think about the mentality of these morons shame on you We are facing the more dangerous virus than corona Cheap mentality against one particular community Thuuuuuuuuu,-0.06666666666666668,Negative
Salute DEHLI police officer and corona warrior,0.0,Neutral
Please support our corona warriors,0.0,Neutral
Redlight should be programmed for shorter durations Do we need to wait for 180seconds on empty intersections in emergency situation Do we also need to drive at 50kmph on literally empty 3 lane roads in emergency Gift from to corona fighters,-0.1,Negative
police God bless you my all police force and doctors and all Corona fighters,0.0,Neutral
I hope kashmiris get their rights atleast They are suppressed to that level that their generations will vanish All voices are suppressed They are in lockdown since a long time without internet We are in bit due to corona but this is so much against humanity Save the world,0.00833333333333334,Positive
Mutual Funds Fixed Deposits Insurance Tax Saving Financial Planning Our team is committed to give you better returns as compared to average returns of the Sensex And Nifty 50 Discount on Consultancy Fee until we kill Corona NOW Rs 3600 was Rs 7200,0.11249999999999999,Positive
Nature thriving at an amazing pace thanks to corona coronav rus stayhomestaysafe quarantinephotography honeybee mangotrees insects nature lowlight nikonindia nikon nikonz6 plants naturephotography,0.4,Positive
Indeed not only serving the needy but also risking own life at this grave corona time is exemplary,0.3,Positive
