Tweets,Polarity,Sentiments
How the shameless insensitive peoples r working with Indian Govt amp bureaucracy How they could have the sweet sleep when most of the India is suffering after Corona No strong step is being done by Govt in curbing d menace,0.2111111111111111,Positive
Whatever the Indian Govt Bureaucracy doing or not doing while controlling the Corona menace it seems both are overconfident amp irresponsible Overconfident might be due 2 EVMs amp irresponsible due 2 illiteracy zero strength amp unplanned working culture,-0.125,Negative
Shit man someone please help Italy It s not slowing down even a bit after so many days also Please Indians learn a lesson from them and don t let this happen here Practice social distancing amp stay inside coronavirus COVID19 Corona Italy India,0.044444444444444425,Positive
Corona to those students who are still studying,0.0,Neutral
Mst joke mara Sala ye Corona ke chakkar m to hasna hi bhool gaye the Thank u mam,0.0,Neutral
Let s spread corona virus from mosques,0.0,Neutral
protect from corona,0.0,Neutral
Indian companies and business houses at the rescue of the country along with corona warriors They are holding the back in the worst fight after the Independence,-0.5,Negative
During this pandemic world is suffering by this Corona virus to break the chain stay at home Support Self Quarantine 21DaysChallenge BeatTheVirus yoga meditation health IndiaFightsCorona,0.0,Neutral
A must watch video for everyone out there This is what India needs to do If you understand that message then I m sure that India will be the first country to defeat this covid 19 Ridhima lockdown MondayMotivaton Corona,0.375,Positive
why no one from Congress can help the poor people Or the people affected from corona Plz at least 1 or 2 leaders come for country And donate some thing as they can,-0.35,Negative
Novel Corona Virus taught us a great lesson Health is more important than Wealth,0.5666666666666668,Positive
Corona Virus can t kill me I am already dead when Kohli failed to win T20 World Cup 16 even after giving his 200,0.03333333333333336,Positive
1 corona patients treatment daily 4 time hot drink water 4 time hot tea 4 time water vapour only 1 week plz try it,0.125,Positive
Tahir Mehmood Saheb an scholar n the Ex chairman of the minority commision has asked Darul ulum Deoband to give a Fatwa to close all the mosques till corona crisis is there I totally support his demand If Kaaba n the mosque in Madina canbe closed down why not Indian mosques,-0.0851851851851852,Negative
Lesson Its time to learn a lesson 2go back 2basics of Islam inclination towards Islam return back 2 the orthodox Islam This corona virus disease is fatal more than that is threat n frightening state a panic 2wake u up 2 trek uphill rightly as taught,0.014285714285714282,Positive
Please give chance to dr vishwaroop Choudhary Rai from corona care Thanks,0.2,Positive
Complete video link Coronavirus Past Present Future Do watch for complete update MP Update CornavirusOutbreak CompleteLockdown,-0.009999999999999998,Negative
Just a small donation for my country ji to PMReliefFund PMCARES for fight agent corona,-0.25,Negative
One body builder lost his life to corona in mumbai CoronavirusOutbreakindia He was a friends brother,0.0,Neutral
nipunpande with boomerangfrominstagram sonalpandeji Enjoying holiday stayhome stayhome stayhome family staris funtime funtime,0.5,Positive
