Tweets,Polarity,Sentiments
MannKiBaat PM Modi interacts with citizens who have battled COVID 19 so far One of them was Mr Ram who followed Doctor s instructions fully when suspected of having Corona And as a result he is leading a healthy normal life today via NaMo App,0.25,Positive
Stop using my pictures against me sorry u bafoon that ur feelings for hurt but those are real facts India is doing a way better job then your precious to prevent the spread of Corona virus,0.175,Positive
Hlo frnd Please request that you take care of your government with the Corona virus From P P fazilka PB 22 aale,0.0,Neutral
Cook Eat Sleep Repeat sunkissed quarantine covid 19 cov d19 corona sunday goodvibes potd shwetasood punjabibrizzle region,0.0,Neutral
Seems like Corona Kapoor is in Love with Kanika Kapoor God Bless,0.5,Positive
Do you think China is counting the people they black bagged and incinerated in the middle of the night in their corona mortality numbers CronaVirus,-0.08333333333333333,Negative
Respected Prime Minister Myself Dr Vivek Goyal from Jagraon Punjab I wanted to tell you that there is a full fledged treatment of COVID 19 in Homeopathy We have preventive medicine as well just to protect people from this deadly disease of Corona Virus,0.07499999999999998,Positive
Hon ble amarinder Ji Sat Sri Akal as we Indians are entering stage 3 of Corona virus out break there should be some strictness people are wandering place to place as they are visiting a fair I think to save the valuable lives of our beloved Punjab army must be called,0.7,Positive
Why you are afraid of him they have betrayed the world they have hide the actual condition about corona virus I think china is becoming the most powerful country now,0.13,Positive
Groundlevelnews PunjabLockDown We support lockdown in INDIA Be aware from fake news spread on social media Example corona spread through air check updates on,-0.07222222222222223,Negative
Why shame on people the China is the birth giver of corona and responsible for spreading worldwide,0.2,Positive
After get treated from corona Police station Sector 36 chandigharh,0.0,Neutral
Romantic mood Crush Tell me those three magical words Me Go Corona Go CoronavirusOutbreakindia CoronavirusPandemic CoronaVirusUpdates CoronaAlert,0.25,Positive
Meanwhile in Punjab curfew offenders are being punished Might be matter of joke but they should be kicked so hard they might never forget corona lockdown video videos law joke fun pb punjabi,0.004166666666666652,Positive
One more bold step by our worthy PM shri Narendra modi ji Total kerfeu in india from mid night Please follow the govt instructions Total ban mean total stop india fights Corona stay home be safe,0.15046296296296294,Positive
DiseaseFree With TrueWorship WhoCanSave The World Only True God Kabir Can Save Us From All Difficulties Like Corona People From All The World Must Know The Supreme God,0.175,Positive
Yes take a precautions and stay at home make a distance from infected person so corona was not easily transmit,-0.21666666666666667,Negative
reason of corona,0.0,Neutral
