Tweets,Polarity,Sentiments
I will be in 9 hours I m bringing you a Corona,0.0,Neutral
What amazing fun Optus in Gurugram Haryana,0.45000000000000007,Positive
F8 cancelled over Corona virus COVID2019 f8,0.0,Neutral
Corona virus anti fit not bef 18 months Actually correction was due excuse,0.05625000000000001,Positive
Also all of u stay safe I heard the coronavirus flared up once again in one of the infected countries Stay positive Stay safe and cannot forget the masks wear masks luv u CoronaVirusUpdates coronavirusus Corona CoronaOutbreak Coronavius,0.4090909090909091,Positive
Breaking news 2 new corona cases found in India Affected names are NIFTY SENSEX,0.13636363636363635,Positive
When China prepared artificial sun then why have not increase the temperature so all the corona various clear from the China,-0.16666666666666666,Negative
The way the markets are behaving it seems that the Corona Virus will kill more invested people than infected people sharemarket BSE NSE,0.5,Positive
Coronovirus can t survive in indian environment High temperature lots of Dirt Corona can only survive in low temperature amp good hygiene condition,0.215,Positive
The way the markets are behaving it seems to me that the corona will kill more invested people than infected people Received this funny one from a friend,0.375,Positive
Corona virus affect in stock market to day itself since its penetration to japan korea and china iran was much earlier see how stock market manupulate by operator,0.0,Neutral
Correlating all these thoughts that most of us don t really think about makes me wonder how we have self inflected this upon us the urgent need of global citizen corporation at a coordinated massive scale Corona coronavirus ClimateChange Coronavid19 coronavirusus,0.175,Positive
Intensive farming is increasing the risks of viruses being transferred from animals to humans antimicrobial resistance due to abuse of antibiotics in humans animals has given birth to superbugs making modern medicine less effective coronavirus Corona Coronavid19 India,0.12708333333333333,Positive
The geographical reach of malaria dengue has expanded to higher altitudes due to rising temperatures Corona CoronavirusOutbreak coronavirus coronavirues Coronavid19 india environment ClimateChange,0.0625,Positive
Although there is no evidence that co relates climate change coronavirus the effects of a warming planet cannot be ignored in the emergence spread magnification of new infectious disease Corona CoronavirusOutbreak coronavirus india ClimateChange India environment,0.13636363636363635,Positive
We don t need corona virus we have enough hindu Muslim virus So far 43 people dead,-0.03333333333333333,Negative
We recommend buying opportunity in Silver amp Gold May Series after the expiry adjustments and corona still on cards we expect a rate cut very soon safe bet would be to buy them 400 in silver amp 500 in Gold Guru,0.35,Positive
In Delhi violence 37 people died So they not concerned abt corona,0.0,Neutral
I did bottom fishing god screwed you pls avoid Let this Corona virus settle down,-0.15555555555555559,Negative
Wonder why India does not reported a single case of corona Singapore temp is 32 C reported Pakistan is 17 C reported India temp is 16 Deg C no case reported till date we heavily depend on China for day to day item Import amp visit frequent No FIR no Crime model,-0.057142857142857155,Negative
anujsinghal Do analyse Kedianomics understanding Am sure he cud not c Corona but was harping on a decline Hope he can b honest in revealing his thesis d charts did not show him corona Further your guidance wud help,0.3666666666666667,Positive
How prepared are we for corona virus,0.0,Neutral
Nobody has seen the bottom I am concerned abt corona The world will come to a standstill No travel no school no commuting India is not taking seriously We wl get golden opportunities as on now yr priority is yr health,-0.016666666666666663,Negative
Meanwhile my country s ministers declaring Nepal as corona free zone out or random I think it s better to focus on preparedness rather than VNY2020 CoronaVirusUpdates coronavirus CoronavirusOutbreak,0.13333333333333333,Positive
Let s wait on the news of corona,0.0,Neutral
is it due to hit in business due to Corona that is allowed to book tickets,-0.125,Negative
Its the cult who spread corona,0.0,Neutral
And you thought only your business was impacted with Corona virus COVID2019 Poor Corona beer,-0.2,Negative
This Corona Virus has really made people afraid to travel I was in India and Neoal for 5 weeks only reason I wore the mask was because of the Pollution They say The mask won t prevent you from catching the,0.05,Positive
Exactly chyawanprash might help in boosting immune system If your immune system is strong corona virus can t attack you,0.3416666666666667,Positive
corona virus safety tips Drink Neem water twice a week coronavirus,0.0,Neutral
Forget mtks Corona virus is bad Everyone living hoping all bznss will come to India If Europe not saved India too Anyways been reading to control every day thrice in a day Take a deep breath n hold fir 10 seconds n breathe out Whenever u fell yr throat is dry drink water,-0.2555555555555555,Negative
MyTake Coronavirus versus Islamovirus which is more dangerous Humanity seeks innoculation from both world unites to kill both Corona Islam Middle East,-0.033333333333333326,Negative
Just heard today that a single mask that used to cost 5 rupees is now selling for ten times the amount how will nepalis stay safe and keep others safe this way Let alone by sticking our heads in the sand and pretending that we will be corona free,0.26571428571428574,Positive
It s deadlier than Corona virus which ironically is making China s air cleaner,0.0,Neutral
request waiver for my flight from India to Rome tonight to prevent spread of corona virus as Instructed by MOH India,0.0,Neutral
weed kills corona virus,0.0,Neutral
ji coronavirues has reached Europe whereas V are immediate neighbors 2 outbreak Will our govt PREVENT US or will Try CURING Is INDIA prepared Has or will govt be starting any preventive action 4 Corona Worried 4 my loved1s,0.05,Positive
These people are miniscule but can damage more Slowly like CORONA virus such miscreants are spreading to all continents,0.06666666666666665,Positive
CoronaVirusUpdates coronavirusWHO coronaviruschina WuhanCoronavirus Reality in The Eyes of Darkness Wuhan 400 is a man made microorganisms which is so called Corona Virus,0.0,Neutral
