Tweets,Polarity,Sentiments
Fraud bank corona virus is perfect for you all,1.0,Positive
There is lots of challenge to confirm good and bad much more confusion with Idification Male or female Ending corona control all,0.10000000000000002,Positive
Who drove digitalisation in your company Corona,0.0,Neutral
All the above said changes will be remembeed nlu for a year or so After one year life will b as before and people WL forget corona except if any new virus appears from some other countries,0.0037878787878787845,Positive
There r 790 Lok Raj Shaba MP plus 4910MLA Across country if every member gives 5lakhs we will have 245 5crores for Corona virus Why every times middle class is been targeted to help why not this time this public representative come forward them self do the needful,0.0,Neutral
Is this real Face of Safety Is this the way we are treating corona Why the NRI are airlifted and given isolation with facilities and this is the treatment given to Poor and the Class who is working for daily food,-0.06666666666666667,Negative
What is waiting for pakistan at PoK after this corona episode,0.0,Neutral
Corona Anitivirus Seriously,-0.3333333333333333,Negative
It s means You are Definitely Have a Corona virus You fallen with corona virus Madam,0.0,Neutral
IndiaFightsCorona DelhiFightsCorona Does corona exodus confirm that DELHI must be 1st Union Territory of India to avoid delay due to divergent administrations,-0.125,Negative
I was talking to someone yesterday who went to play gully cricket in goa His justification was there s no Corona here It s only in the cities When I questioned and asked for his source of info he says I m telling you Trust me It s not in goan villages,0.0,Neutral
I AM VERY HAPPY TO BE A INDIAN WE FIGHT AGAINST CORONA AND TAKE NECESSARY STEPS FOR THE NATION Donate PMCARESFUND at sesa goa,0.5,Positive
Dear In this critical situtation can t the government tie up with Swiggy amp Zomato delivery riders for delivering essentials in Goa Pls do think abt it in CMOGoa Goa Corona StayHomeSaveLives Suggestion HappyToHelp,0.0,Neutral
Few Suggestions amp Preventive Measures to Government and General public to fight back Against Corona Virus,-0.0375,Negative
Gary I really respect most things you say and do Wrong here mate Void season Players on break until June 30 2 weeks pre season International tour s can recoup some revenue during July 2019 20 will just have to be known as the corona year F 750m F it is what it is,0.04999999999999999,Positive
If this difficult time doesn t make us realise who we are we deserve Corona HumanRights stopracism coronavirusindia IndiaFightsCorona,-0.5,Negative
CRPF Soldiers donate their one day salary to Prime Minister National Relief Fund amid Corona virus crisis They fight on off borders amp they are first one to contribute for society They might not be rich as Ambani s but they have a heart of gold CRPF coronavirusinindia,0.3125,Positive
A big NO to request for shifting men to village Corona virus was flying and now moving mostly in motor vehicles That way corona will start walking on the whole India weeping mostly poor villagers India must enforce lockdown,0.07499999999999998,Positive
Corona virus means ChineseVirus19 right,0.2857142857142857,Positive
GOA After yesterday s decision of CM to keep shops open people across the state busy buying stuff with free corona virus for family lockdown was need of hour,0.16666666666666666,Positive
Need of Total Shut down of pharmaceutical Company till Lockdown process Corona Virus issue,-0.07777777777777779,Negative
CHINA is asking everone not to call the Corona Virus as CHINESE virus I request everyone not to call it as CHINESE virus as CHINA is not liking it As per them CHINESE virus did not come from CHINA hence dont call it as CHINESE virus ChineseVirus19 bioweapon BoycottChina RT,0.0,Neutral
send help Stuck in india I am an australian born citizen And I am a prisoner in this hospital I have a cough and they wont even test me for corona I have no other symptoms Just a damn cough They wont let me leave Send help please at Goa Medical College amp Hospital,0.020833333333333332,Positive
Hope situation does not aggravate further however if things go bad you know who would be held accountable this is line outside Goa Bagayatdar in Cuncolim scary indeed this is time to act tough and not bow down to public pressure Corona Goa,-0.24920634920634918,Negative
Gone are those days when this name bought a smile corona goadiaries throwback Beach,0.3,Positive
Need of Total Shut down of pharmaceutical Company till Lockdown process Corona Virus issue Respected Sir Please Look into,-0.07777777777777779,Negative
Need of Total Shut down of pharmaceutical Company till Lockdown process Corona Virus issue,-0.07777777777777779,Negative
India video is in Konkani this is serious Why the leadership in Goa cannot handle the situation in sensible way Why taking it so personal keeping everything at stake goalockdown Goa corona,-0.16666666666666666,Negative
Focus has shifted from fighting covid19 to providing essential items Please collect your groceries along with CORONA coronavirus CoronaVillains,0.0,Neutral
will it possible to open fish market Because we Goan can t live without fish Request you not to take decision by taking few inputs total lock down must enforced in order to save Goa from Corona,-0.03653198653198654,Negative
Lock down for corona What Prime minister announced on 24th March evening is the only way to contain the menace of corona virus in our country though it should have been done earlier till a vaccine or drug is found Test of corona virus is not so important,0.06111111111111111,Positive
In my case you bribed district n state consumer forums judges to hide your illegalities Now bribe corona virus n show Still your people not giving me My home loan sanction letter God is always with the right,0.2857142857142857,Positive
I have heard the word corona virus this week more than I have heard my name my whole life Corona CoronavirusLockDownIndia Quarantine QuarantineLife GoCoronaCoronaGo GodHelpUsAll StayHomeStaySafe,0.35,Positive
Very Shamefull Act Is Police Really Trying To Save Public From Corona Some police officers are taking Advantage of Their Post Which is Wrong,-0.024999999999999994,Negative
Urgently needed crowdsourced or collector fed database of essential services near me easy to use app or searchable website Data verified by volunteers Will end misinformation IndiaFightsCorona 21daylockdown Corona,0.17777777777777778,Positive
No way He can maje the matter worse He is s bigger corona,-0.2,Negative
Modiji we PMC bank victims are presently on roads and living our life by begging with relatives and friends In this Corona Calamity are we not entitle some support as our hard earned money are blocked in bank Pray to you Sir as God,-0.14583333333333334,Negative
3 26 11 31 skylinksindia Your kind intervention is seeked 3 26 11 32 skylinksindia I know it is hard time due to Corona Virus but for me it is very hard to see her deteriorating in front of my eyes,-0.048958333333333354,Negative
The fear of the Corona viruses make me stay at home My empty Kitchen make me goes out looking for essentials The fear of the PoliceBrutality makes me go back to room If I die in this 21daylockdown probably the reasons will be of hunger or of Corona,-0.05,Negative
People in Goa will die more with hunger than corona please take lessons from Karnataka DGP,0.5,Positive
I also request our PM to tackle PoK after CORONA to give peace to Afghans,0.0,Neutral
Sir do something on PoK after this corona is over Then Afghani will remain in peace,0.0,Neutral
Once upon a time there where thousands of people here laughing drinking enjoying swimming in the biggest pool in South Goa Currently the situation is so bad cause of corona viruse that management had to close the pool for the safety of the guest Zuri say ur safety first at The Zuri White Sands Goa Resort amp Casino,0.010000000000000031,Positive
Sports in times of Corona Here is the series of sports options that one can adopt in the times of Corona Badminton is an excellent sport that meets the principles of SocialDistancing 1 Pick an area that is well,1.0,Positive
A Phoenix area man is dead and his wife is under critical care after the two took chloroquine phosphate in an apparent attempt to self medicate for the novel coronavirus according to hospital system Banner Health,-0.05000000000000001,Negative
In this Hour We need to support our Soldiers Polices And Doctors and nurses all medical teams our politicians They all did their best for our Safety Many had die Suffer from this deadly Corona coronavirusindia StopTheSpreadOfCorona Lockdown21 StayHomeStaySafe at Housing Board Colony Alto Porvorim Goa,0.325,Positive
CHINA must be dragged into International Court and stripped of its VETO power in the UN Crime against humanity COVID 19 is a Chinese Virus Copy and paste ChineseVirus ChinaLiedPeopleDied China CoronavirusLockdown Corona COVID COVID19,0.0,Neutral
The Corona Batch Anshul,0.0,Neutral
Fuck this Corona shit,-0.30000000000000004,Negative
Stanford researchers claim N95 masks can be sterilised in an Oven N95masks COVID19 Corona,0.0,Neutral
Hi sweetest sexist girl You have corona virus,0.0,Neutral
these immune to corona people near chicalim joggers park need some special police treatment,0.2285714285714286,Positive
I request police must act on these immune to corona people,0.0,Neutral
Stay safe from corona and its socio economic impact,0.35,Positive
india corona coronavirus staysafe pandemia goa goatrance goapeople goaparty covid 19 covid19 behealthy Beach,0.0,Neutral
ABVP welcomes the decision of PM of lockdown the nation for 21 days This is one of the much needed call as it s the only safest way to keep ourselves away from becoming a carrier of this corona virus stay home stay safe corona letsfightcoronavirus abvpvoice letusbeunite,0.2875,Positive
sir we support the 21 day lockdown to control the Corona epidemic in India sir its over to the state administration now to ensure supply of essentials,0.0,Neutral
Only No Virus TakeMeBack KeepFighting,0.0,Neutral
The Corona Virus Collage A light moment in troubling times Goa India,0.4,Positive
Market is advance indicator hence would start showing market strength once corona cases start to look stable and in control Economy will continue to be in slow zone while stock may stay afloat at 8500 zone,-0.15000000000000002,Negative
On Last call he told me that he is on route from Oman To Saudi Arabia to South Africa as corona virus has engulf world our family is so much stressed up hearing bad news every day We just want to hear him and get confirm that he is healthy and safe Please sir help my family,0.10000000000000005,Positive
Am I the only one who is Not thinking about Corona Virus,0.0,Neutral
Pleasantly surprised by admission of in underestimating the gravity of situation Very rare to see a politician admit an error of judgement Hope we will now go all out to contain the spread od corona in Goa You have full support of Goans,0.27999999999999997,Positive
SBI fraud Bank may SBI corrupt staff s suffer with corona virus Amen,-0.5,Negative
Made some modifications to my name on Twitter QuarantineActivities Quarantine StayHomeIndia lockdown Corona,0.0,Neutral
Petition to Prime Minister Narendra Modi to Stop Central Vista Redevelopment Fight Corona Virus Sign the Petition via India,0.0,Neutral
Go corona go COVIDIOTS LockdownNow COVID19outbreak,0.0,Neutral
Whole world is busy in fighting n to tackle with corona virus n your corrupt staff s are after me n worried about whether their illegalities will be exposed by me,-0.06666666666666665,Negative
Our very first townhall on google meet Heavy dose of positivenergy from the best team in the world Thanks to the tools like slack whatsapp jira invision for bringing us closer in these times of isolation Covid 19india coronaupdatesindia Curfew JanataCurfew corona,0.33125,Positive
Janata curfew day 2 Divided by corona United by thalis Do share your thalis with me and tag in your stories so that I can repost them What s on my plate 1 Rice 2 Dal 3 Salad 4,0.0,Neutral
Modhiji don t know about corona virus but people in Goa will starve to death,0.0,Neutral
also my suggestion if possible isolation wards opd for corona should be far from regular medical fecility so that other patients amp health workers don t get affected,-0.004999999999999999,Negative
Dear sir pls give full body protection gear to staff who are checking working with patients in Corona ward opd also let hospital papers application going to back offices establishment be kept separately for 24 hr to break chain if any,0.175,Positive
Should I lock down myself from social media looks like it is more dangerous then corona virus Goa coronavirusindia SocialMedia FakeNews WhatsApp,-0.05555555555555555,Negative
sir how can we win against Corona like this What part of social distancing did these people not understand from our PM speech,0.4166666666666667,Positive
That s the JOSH ky corona kho dey hosh,0.0,Neutral
Main aim on JantaCurfew is to decide people of the group Meanwhile people are celebrating at 5 00 pm in groups on street Corona virus yaar kitne chutye log hai yaha k,0.16666666666666666,Positive
I thank our doctor police army and all those who are fighting for us with this Corona virus,0.0,Neutral
Her issue has always been 370 not corona Why does she stand with Shaheen Bag idiots even today,-0.8,Negative
sir we all clapped for the warriors in the frontline of fight against Corona Thank you for uniting us in a way no one has done before Salute to you and my entire fellow countryman,0.0,Neutral
My due respect to Corona Fighters CoronavirusPandemic Covid 19india PMModi pmoindia Narendermodi Coronafighters,-0.125,Negative
God so loved the world he gave us the beach and we humans gave the world Corona throwback beachlife traveldiaries vacayneeded goa goatripping Anjuna Beach Goa,0.7,Positive
Sir Great Step Janta Curfeu V Important Urgent Call to Lockdown Ghaziabad Noida and Greater Noida min upto 31st March to stop transmission of Corona virus,0.5666666666666668,Positive
Yes stay at home Break the chain of corona Stay safe,0.5,Positive
This corona got me back online What do you think of this offl destination naturelovers dreamscometrue instapassport neverstopdreaming exploreeverything bestoftheday,0.0,Neutral
India Fights corona Follow JANTA CURFEW ON 22 MARCH Stay Home Stay Safe,0.5,Positive
Let s fight against Corona Yes we can do that by staying at our Home Stay Healthy Stay Safe amp follow Janatacurfew WarAgainstVirus corona IndiaFightCorona CoronaStopKaroNa CoronavirusOutbreakindia in,0.5,Positive
I pray you too are attacked by Corona so there is no more need to meet anyone in this world,-0.25,Negative
HELP PREVENT THE SPREAD OF THE CORONA VIRUS COVID 19 Wash Your Hands Often With Soap And Water Avoid touching your eyes nose and mouth Cover your cough or sneeze with a tissue Disinfect frequently touched,0.3,Positive
HELP PREVENT THE SPREAD OF THE CORONA VIRUS COVID 19 Wash Your Hands Often With Soap And Water Avoid touching your eyes nose and mouth Cover your cough or sneeze with a tissue Disinfect frequently,0.3,Positive
HELP PREVENT THE SPREAD OF THE CORONA VIRUS COVID 19 Wash Your Hands Often With Soap And Water Avoid touching your eyes nose and mouth Cover your cough or sneeze with a tissue Disinfect frequently,0.3,Positive
HELP PREVENT THE SPREAD OF THE CORONA VIRUS COVID 19 Wash Your Hands Often With Soap And Water Avoid touching your eyes nose and mouth Cover your cough or sneeze with a tissue Disinfect frequently touched,0.3,Positive
HELP PREVENT THE SPREAD OF THE CORONA VIRUS COVID 19 Wash Your Hands Often With Soap And Water Avoid touching your eyes nose and mouth Cover your cough or sneeze with a tissue Disinfect frequently,0.3,Positive
