Tweets,Polarity,Sentiments
Before corona whenever i was going through this escape the world phase i used to go to my uni fazol mn and spend half of my day there and other half i used to sleep But now i cant all i want to do is sleep and wake up when everything will be fine So OPEN MY UNI,-0.008333333333333314,Negative
All should be arrested put in Corona ward by force t get infected amp be sacked combinely without giving any treatment after that Remainant will be the best source to make public realize It is In best public interest coronavirus,0.5,Positive
weaponized corona monkeys,0.0,Neutral
My friend told me today that her sister in law is convinced that doctors are killing people on purpose to exaggerate how lethal Corona is because after all IK said it s just a flu and why would he lie Dispatches from Islamabad,0.0,Neutral
Ever since Corona Virus outbreak broke Andhra Pradesh has been in news for wrong reasons for its political infighting and blame game 1YearOfMassDestruction 9j9,-0.3,Negative
I think this tweet is misquoting US cases and deaths from Corona Virus as cases around the world Please recheck,0.0,Neutral
Ab konsa lockdown Kis qisam kay SOPs CoronaVirus already lost its Self Respect LetsSpreadCoronaFast lockdownextension StayHomeStaySafe Corona,0.0,Neutral
Govt Corona locusts Loc sb chor kr 2 aurton ki larayi me ghuss jaye Blame the local administration or police agr krna e hai,0.0,Neutral
putting aside momentarily the exclusivity of believers in this it is apt true and I ve realized that it perfectly encapsulates a thought that has hit me with full force since corona hit us Separateness is an illusion You and I with our safe spaces our private institutes 2,0.4666666666666666,Positive
My grandma said today dingi tha tou Wo dkhta b tha uska mosquito tv p hai tou nzr Kiu nhi ata ye sb drama h,0.0,Neutral
Sir get yourself tested for corona and follow social distancing procedures May Allah protect you and family from this disease Ameen,0.03333333333333333,Positive
Increase in number of Corona cases is very alarming especially after Eid Not a good time to be casual in fight against Corona,-0.24500000000000002,Negative
BoycottMadeInChina Tibet belongs to China Arunachal belongs to China Sikkim belongs to China Hong Kong belongs to China Taiwan belongs to China South China Sea Territory belongs to China China feels everything belongs to China except Corona which actually belongs to China,0.0,Neutral
Heart Patient Shifted to Corona Ward via,0.0,Neutral
Heart Patient Shifted to Corona Ward,0.0,Neutral
YasminRashid I ll like to produce PPE Corona coverall which is both breathable amp waterproof to ensure safety of Corona health workers in Punjab on order I like to submit a sample for ur consideration as my own brother is doctor in Mayo amp protect doctors in Punjab,0.6,Positive
One of my friend said koi corona nhe ha abhe tk mjhy toh nhe dikha like seriously,-0.3333333333333333,Negative
I m so scared of dying from corona,0.0,Neutral
This is insane Yesterday some persons ransacked a portion of Peshawar Lady Reading Hospital when their female relative died They claimed she was well but put in Corona ward,-0.3333333333333333,Negative
Reminder that a PTI governor PTI MPA from this same city have been calling covid 19 a flu measures to control it a conspiracy against Karachi for weeks Imran Ismail Khurram Sherzaman have both recklessly fanned corona conspiracies They are directly responsible for this,0.1,Positive
WHO Social Distancing is the only way we can prevent corona virus Meanwhile Pakistani Awaam,0.016666666666666666,Positive
OK I am officially announcing end of my self isolation I got to get back to my routine I had BC Before Corona Got to sleep on time so I better be ready from Monday to be back in office Lock down initially seemed a torture but adapted well to it and got used to it Good night,0.21805555555555553,Positive
my world is an amalgam of randi rona asli rona and corona,0.0,Neutral
coronavirus has overshadowed polio It s now been nearly 4 months for CoronainPakistan but no one is talking of polio vaccine The Govt and other stakeholders have forgotten polio ever since Corona has been brought into limelight,-0.012499999999999997,Negative
Please pray for my teacher PLEASE PRAY I WILL Be Very THANKFUL TO YOU GUYS SHE IS CORONA VICTIM my tears arent stopping Ya Allah please take care of the one I LOVE THE MOST,0.28125,Positive
Everybody is commenting according to the scenarios they observed in their immediate families or surroundings Bolna is the easiest thing to do that s what we re doing Ab corona bhool gaya hai aur Uzma Amna mil gayin hain 2 din bad kuch naya hoga How productive of us,-0.6999999999999998,Negative
Corona is treating patients rare incident 1YearOfMassDestruction,0.3,Positive
A guy at a shop was saying that her grandmother had an heart attack they moved her to corona ward Even there is a merit for this they must do clear communication,0.10000000000000002,Positive
In the middle of Corona Allah fr fr balance the scales homie,0.0,Neutral
Bollywood Star Neetu Chandra talk about CoRoNa Appeal fans to st via,0.0,Neutral
It s a herb used to make kehwa Has been helpful for corona,0.0,Neutral
Same,0.0,Neutral
Must read for every medical student i have not read such informative piece on corona Thank u for asking these questions to the best expert in valley,0.3333333333333333,Positive
Areyyy I m so sorry Afsoos krne ajata but corona yk best of luck on surving without any cells chai peh zinda ho,0.25,Positive
Yes but officials are equally callous I took my brother to Mayo emergency few weeks back due to migraine Guys at front desk tried sending me to corona ward for no reason,-0.08125,Negative
Elister social COVID 19 Dashboard amp Blood Help Corona Update in India Total Confirmed 173491 Active Cases 85873 Total Recovered 82627 Total Deaths 4980 Updated at 30 05 2020 00 46 03 stayhome,0.05000000000000001,Positive
This corona situation is getting out of hand guys We have stopped panicking when someone on floors turns out to be Covid positive Is end near,0.16363636363636364,Positive
