Tweets,Polarity,Sentiments
corona Press Brief Format change and change and change gocoronago cmrupani gujarat,0.0,Neutral
Please help with this request of 26 May water is essential need Dear friend your complaint no is 2016457186 Due to the Govt restrictions to contain Corona outbreak please expect a delay in our response For future requests visit,-0.10625,Negative
Dear All Pre Monsoon checks cleaning of storm Water catchpits at full swing at gam and rain water flood prone areas Just updating you various activities otherthan fighting corona at Bopal circle,0.175,Positive
As on 24th May total number of discharged patients are 6412 which to very encouraging Thanks to our corona warriors and govt which has helped them a lot StopTargetingGujarat,0.13333333333333333,Positive
Mann ki baat from the student suffering from corona Roads are deserted where should I go from the village father s wages are closed where should I get the fare from PromoteStudentsSaveFuture,-0.1,Negative
HuPanCoronaWarrior Hon ble To engage the people of the entire state in this fight against the Corona epidemic under the headline HuPanCoronaWarrior Launched a historical social campaign Be a part of this campaign,0.011111111111111112,Positive
Due to corona isn t domestic travel on hold,-0.0625,Negative
Thank you so much Dear Corona Warriors ThankYouCoronaWarriors CoronaWarriors IndiaFightsCorona at Viramgaam,0.2,Positive
What is harder to live with Corona or to fight with it Lockdown4 IndiaFightsCorona at Ahmedabad Haat,0.018181818181818174,Positive
Modi Govt launched two new Ministers during Corona Crisis 1 Loan Minister 2 Translation Minister AtmaNirbharBharatAbhiyan,0.13636363636363635,Positive
Complaints Is anybody there to lookout in my compl Still my compl of dust is not resolved Aside News channel if you are interested in my problem rather then corona plz help me at Judges Bunglow Road Vastrapur,0.25,Positive
World best CM cc will you write a letter to cm cc Fadnavis hundred of people complaining death of near and dear due to corona in mumbai due to non availibilty of bed,0.21250000000000002,Positive
Video by my son on Pandemic Awareness BJP Corona Se Daro No at South Bopal,0.0,Neutral
Those you ate up the donation given for a poor child now want get there hands on the money donated by people to fight Corona Vultures Everywhere,-0.4,Negative
Lockdown4 will be in new form new guidelines lot of relief will be given subject to SocialDistancing and other precautions needed to control infection of Corona,-0.004734848484848488,Negative
AatmanirbharBharat due to reform carried out in last 6 year we are able to fight with Corona due to JAM,0.0625,Positive
International Nurses Day internationalnursesday nursesday nurse medicalwarriors florencenightingale ladywiththelamp respecttoallnurses covidwarriors stayhome stayathome corona covid 19,0.0,Neutral
Flatten the curve Stay home corona covid coronavirus stayhome virus quarantinelife staysafe peace lockdown dirumahaja indiajeetegacoronaharega jeetjayegaindia indiafightscorona instagram,0.0,Neutral
Flatten the curve Stay home corona covid coronavirus stayhome virus quarantine staysafe love lockdown dirumahaja s stayathome memes instagram socialdistancing coronamemes india d k,0.5,Positive
Happy Mother s Day mothersday mother mom lovingmom motherday lovingmother happymothersday momday respecttoallmothers stayhome stayathome corona indialockdown indiafightagainstcorona covid 19,0.8,Positive
Yes It is going to be new normal to learn to live with CORONA accept the death around,0.1409090909090909,Positive
Who bothers by corona The world of these beautiful weaverbirds is same life goes on the morning and season same and they have started making their nests this year too,0.2833333333333333,Positive
Aap rehte honge green orange ya fir red zone mai but Indian police all time in war zone I m salute indian army Indian police Indian doctor Covid 19 Corona IndianArmy indianpolice GujaratFightsCovid19 gujratpolice MumbaiPolice DelhiPolice Doctors Iamsalute,-0.1,Negative
There is no food water or a smooth movement atleast for these migrant workers who are stranded at opp to Vodafone House Prahladnagar in scorching heat in hope of getting back to their hometown since last 2 days Pls take care of them They may be next corona super spreader at Vodafone house,0.14666666666666667,Positive
Ahmedabad Pharma Cadila Pharma closed it s operation due to 26 of its employees found corona positive,0.0007575757575757532,Positive
It s more dangerous than Corona yadav12 FYIP,-0.04999999999999999,Negative
USA Docotor amp Pulmonologist also suggesting YogaGuruDheeraj way of yoga to patient of resperatory lungs Disease amp boostyourimmunity against COVID 19 or Corona INDIA aiims Yogi,0.0,Neutral
