Tweets,Polarity,Sentiments
Hit wicket agodvi dctr ge corona contact tracing kashta,0.0,Neutral
Corona Caller tune girl from Kudla She is that girl putri H i N k U Vedanth,0.0,Neutral
This is why Corona came to India When will these Assholes learn not to associate the name every now and then,0.0,Neutral
Shivmooga district has been detected with new 8 corona positive cases in Karnataka confirmed Today 53 Total confirmed Today 847 KarnatakaFightsCorona StayAtHome,0.23272727272727273,Positive
This is IT city of India People mocking corona I presume there will be more 4 0 5 0 etc In near future,0.19999999999999998,Positive
Happy International Workers Day The most hit by corona pandemic are the Workers from unorganised sector Govts must help them by providing alternative jobs WorkersDay,0.43333333333333335,Positive
Dear congratulations on the massive Covid relief package Any possibility of relief for freelancers Pre lockdown was stable with good events Now there are hardly any events lined up,0.1361111111111111,Positive
Do you miss travelling as much as we do It s been 2 5 months that the traveling world has come to an hault It feels like the era of peak travel is over Covid 19 has changed the world s jet setting ways in the,0.2,Positive
Despite CoViD 19 emergency works Arsikere Tehshildar Muncipality commissioner Village accountant and the whole Taluk Admin staff have responded quickly for Bhagyalakshmi case 9 months pensions released House with Toilet water given food arranged enrolled to Dharmastala,0.16666666666666666,Positive
Boost economy is important so with restrictions lift the ban Everyone take responsibility enforce strict laws to follow covid guidelines,0.4,Positive
Hope COVID19 will serve with the same valour and Sincerity even after transfer,0.0,Neutral
Thanks DIPR for your positive response Hope Bhagyalakshmi gets a decent means for her livelihood,0.19797979797979795,Positive
Thanks for your kind reply sir Sml clarification As clearly mentioned by her in the video she had approached employers one year ago when Economy was good But being Discriminated based on Physical disability only and hence issue is raised on Rights Issues Thanks,0.2571428571428572,Positive
A clean appeal for Manivannan sir She is a certified Tailor and passionate to earn her bread But local Garments employers are rejecting her due to Physical Disability Does she deserves a basic employment SocialJustice,0.03194444444444445,Positive
With ref 2 the above tweet Dharini Ma am has made sure that the Tahsildar of Arsikere Santosh sir shifted Bhagyalakshmi to a new location with built in toilet water facilities as she is 100 handicapd Grt job by Eshwar for making Bhagyalakshmi happy,0.28060606060606064,Positive
With ref 2 the above tweet Dharini Ma am has made sure that the Tahsildar of Arsikere Santosh sir shifted Bhagyalakshmi to a new location with built in toilet water facilities as she is 100 handicpd Grt job by Eshwar for making Bhagyalakshmi happy,0.28060606060606064,Positive
