Tweets,Polarity,Sentiments
Chief Minister Doing A Good Job Hoping Our State is Corona Free Soon,0.55,Positive
Pic during Lockdown Mother Earth is recovering goodmorrning Goodafternoon goodevening goodnight Maa corona stayhomestayactive ourearthisourmother shillongmeghalaya,0.0,Neutral
Dear citizens of our beautiful state Meghalaya please don t be Panic and stressed Covid 19 Wuhan corona virus stay at home stay safe avoid gathering maintain social distancing follows all the precautions advice by the Health Department We will win this fight Covid 19,0.5458333333333334,Positive
Doctor from Shillong Meghalaya found corona positive today 14 April 2020 shillong northeast,0.22727272727272727,Positive
I participated in the very important session on Effects of Corona Virus on Financial Markets on 29th March 2020 Dr Aman Chugh was the Chief mentor He is Author Consultant amp Trainer Honored with the Title of Father of Financial Planning Portfolio Management and Derivatives,0.17333333333333334,Positive
Please help me I have lost my Jio SIM about ten days back Due to the corona outbreak and lockdown it s not possible to get a replacement now I just want to request you to block my SIM that s all I m tweeting coz customer care helplines are unreachable,-0.03125,Negative
Maridio Burn em all Don t treat em just Kill em NizamuddinCoronaCases TabhleegiJamaat COVID 19 NoAprilFools NIZAMUDDIN DARGAH CORONA FACTORY,0.0,Neutral
Respected Sir I am a student of and I am from Agartala I have been stucked here for a long time Due to Covid 19 my parents are panicked because I am far away from my parents during this epidemic Please do take me to my home safely,0.10625000000000001,Positive
No the first UK volunteer injected in a COVID 19 vaccine trial has not died,0.25,Positive
oh ffs what an ignorant and xenophobic idiot COVID 19 has really made india s communal bigots come out of their shells more and if you re a bystander to this hatred than you re no less sorry,-0.10333333333333335,Negative
What if the person testing Covid ive forgets who all she met in d intervening period Don t those people have the right to know amp get tested What happened in the past must be dealt with with greater transparency not secrecy Opacity breeds suspicion amp anger,-0.041071428571428564,Negative
I hope Meghalaya have no more threaten of COVID 19 pandemic cases Oh God save Meghalaya amp save us amp save whole nation of our country,-0.024999999999999994,Negative
Thanks to our CM for endless efforts to ensure that all the people of Shillong are safe Thanks for taking care of the covid positive patients with adequate food health and hygiene We are thankful to you for the continuous updates,0.22260101010101008,Positive
COVID 19 DBT approves funding for three companies for developing coronavirus vaccine Hydroxychloroquine IndiaFightCorona CoronaUpdatesInIndia HCQ Chloroquine,0.0,Neutral
Superb Job Meghalaya MeghalayaFightsCovid Meghalaya Shillong COVID COVID19,1.0,Positive
Just for Information Total World Count of People who Died of COVID Covid 19 and drink Alcohol Just curious,-0.05,Negative
We all are in unseen still government might be tracking the first Covid 19 But we all are nervous,0.25,Positive
Thank you Meghalaya Finally feel that my voice has been heard Meghalaya COVID Shillong Let s make this acnt reachable,0.0,Neutral
The COVIDMAN of India IndiaFightsCorona AssamFightsCovid19 Covid 19,0.0,Neutral
Who would have thought that the letter C would destroy this year and ruin everybody s life Coronavirus Covid 19 comes from China Case Confirmed Confinement Contamination Curfew most serious is Cemetery possible drug is Chloroquin but the real cure is Christ died on Cross,0.08095238095238096,Positive
Some Relief for Shillong Grocery shops and essential commodities shops will open for 4 days in a week from 9 am to 4 pm and wholesale shops for 3 days to ensure that more time is given to the people and to avoid overcrowding Meghalaya Covid 19,0.16666666666666666,Positive
Most dangerous disease COVID 19,-0.04999999999999999,Negative
Thousand of poor peoples are hunger due COVID 19 lockdown in different part of the country your govt are not looking for that only upload the photos amp vedios to defeat COVID 19 PMDoesNotCare,-0.13125,Negative
On what Topic of COVID 19 siji,0.0,Neutral
We should strictly follow the govt of India guidelines on dead body management of COVID 19 patients In Meghalaya also We shouldn t neglect the situation,-0.2,Negative
Shubham Charitable Association Shillong Meghalaya Relief Work Details during the fight of Covid 19 We are glad to avail few opportunities and still would continue to do the same in whatever form required,0.22500000000000003,Positive
Still increasing COVID 19 cases in India,0.0,Neutral
Thousands of people gathered together in Maharashtra Mumbai Bandar mosque Is this what Mumbai government and police are working to solve the spreading of covid 19 every state has the rights to work in unity and together Is this how everything will be solved out,0.0,Neutral
Dear sir hon ble chief minister of Meghalaya First of all With due respect I would like to introduce myself my name is satribar Sangma and I m from Assam kamrup rural district and I wanted to go to my home town but due to covid 19 I couldn t go so sir plz,0.0,Neutral
zee news is more dangerous virus than COVID 19 this kind of news channel should be banned permanently,0.16666666666666666,Positive
I have installed Aarogya Seth App and have requested to all my contacts to do the same to fight against covid 19 Please install the app,0.0,Neutral
I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS please download this aap to detect is there any covid 19 patients anywhere near you through bluetooth amp GPRS,0.1,Positive
ThursdayMotivation The ultimate aim of human life is to get complete salvation from the circle of birth and death This is possible only by following the path mentioned in our holy scriptures and by taking initiation from a complete sant COVID 19,0.028571428571428574,Positive
ThursdayMotivation Legality is the only way by which the divine qualities begin to spread in humans and the demon tendency is ended COVID 19,0.0,Neutral
ThursdayMotivation It is written in Gita Adhyay 15 Shlok no 17 that in reality the Imperishable God is someone else and He only by entering into the three loks sustains everyone and He only is known by the name Eternal God COVID 19,0.0,Neutral
Oggy and the Cockroaches has now offered their massive bungalow as a quarantine facility for treating Covid 19 patients,0.0,Neutral
Ji please tell news channels who are spreading false news that to maintain distance from animals they are reason for covid 19 If this false news spreads then in seconds you will see abandoning them and torture by humans,-0.4000000000000001,Negative
Why Need TrueWorship It is written in Gita Adhyay 15 Shlok no 17 that in reality the Imperishable God is someone else and He only by entering into the three loks sustains everyone and He only is known by the name Eternal God COVID 19,0.0,Neutral
Why Need TrueWorship Legality is the only way by which the divine qualities begin to spread in humans and the demon tendency is ended COVID 19,0.0,Neutral
Why Need TrueWorship Those who do satbhakti take the seeker to the divine Satlok There is no absence of anything COVID 19,0.00625,Positive
Why Need TrueWorship It is important that one should know why bhakti is important for a human If not done what will be the consequences he she should have to face in the future or upcoming lives COVID 9,0.2,Positive
Who is the God who increases our Lifespan Whose description Holy Rigvedes proves the Rigvada is the 10 Sukat 161 Mantra 2 in proof And gives salvation by giving true devotion and diseases are also liberated COVID 19 Why Need TrueWorship,0.32499999999999996,Positive
Why Need TrueWorship God kabir can destroy all the sins Yajurved adhyay 5 Mantra 32 About more information watching Shraddha 2 00 pm COVID 19,0.15,Positive
Why Need TrueWorship Doing bhakti also gives wealth and all physical diseases also end COVID 19,0.0,Neutral
Why Need TrueWorship The ultimate aim of human life is to get complete salvation from the circle of birth and death This is possible only by following the path mentioned in our holy scriptures and by taking initiation from a complete sant COVID 19,0.028571428571428574,Positive
Why Need TrueWorship Without true worship of Supreme Lord Kabir after taking initiation from Saint Rampal Ji Maharaj this human life is worthless Know more information must watch sadhna channel at 7 30 PM COVID 19,0.012499999999999983,Positive
