Tweets,Polarity,Sentiments
GodMorningFriday Stop eating meat or else you will have to stop forcing like China stopped meat with the corona virus,0.0,Neutral
He will catch corona virus in Thailand,0.0,Neutral
View and Counter View Episode 1 donaldtrump cricket corona india china ayodhya wednesdaywisdom,0.0,Neutral
Modi to Xi Jinping may I help you to remove Corona virus from China Xi Jinping replied to Modi OK Modi Please take out all my patient to your country,0.5,Positive
NoMeat NoCoronaVirus China Science is not even worth a penny before God Now see that there is no cure for corona virus no one knows how many such diseases can come in human life to avoid this one should follow the constitution of God Stop Eating Meat,0.2,Positive
NoMeat NoCoronaVirus Stop eating meat or else you will have to stop forcing like China stopped meat with the corona virus China motivation,0.0,Neutral
NoMeat NoCoronaVirus This is the ill effect that if China fears devotion to devotion then the creatures do not commit violence and it does not even have to face a disaster like Corona,-0.5,Negative
NoMeat NoCoronaVirus Corona virus is a warning to all of us that we should follow the constitution of God The atrocities on the bejubo ends,0.0,Neutral
NoMeat NoCoronaVirus It is a matter of concern that the corona virus should not expand in the whole world except China because we will change in time Koso will stay away from the month,0.2,Positive
NoMeat NoCoronaVirus Man cannot be happy until humans follow the rules of God Only eloquence can be avoided with the effect of a dangerous disease like corona Which you will find in Satlok Ashram Barwala District Hisar Haryana,0.0666666666666667,Positive
NoMeat NoCoronaVirus It is just the beginning if we still do not change then there will be no corona and many other diseases Whose side effects can be fatal to humanity as a whole So stop eating the mass,0.19166666666666665,Positive
NoMeat NoCoronaVirus Dangerous diseases like cancer and ulcers are increasing in meat eaters Just like the Corona virus has killed hundreds in China so far,-0.23333333333333336,Negative
NoMeat NoCoronaVirus Science is not even worth a penny before God Now see that there is no cure for corona virus no one knows how many such diseases can come in human life to avoid this one should follow the constitution of God,0.2,Positive
NoMeat NoCoronaVirus When a country like China remembered God s legislation to protect its life then all of us should also be afraid of the Corona virus and away from living violence,-0.6,Negative
NoMeat NoCoronaVirus A shocking thing is that even a country like China started feeling afraid of the Corona virus and they forgot their own Began to follow the constitution of God Stop eating,-0.3333333333333333,Negative
NoMeat NoCoronaVirus Science is not even worth a penny before God Now see that there is no cure for corona virus no one knows how many such diseases can come in human life to avoid this one should follow the constitution of God Must watch sadhana TV 7 30 pm,0.2,Positive
People are liable for damaging the creature of God NoMeat NoCoronaVirus The perfect God is the father of all God is not pleased with the killing of his creatures Therefore man is struggling with serious diseases today like Corona Virus in China,0.07916666666666668,Positive
NoMeat NoCoronaVirus When the organism breaks the law of God and starts arbitrary then it has to suffer its consequences this is happening now due to the corona virus in China they are forced to close their meat In the legislation of God eating meat is a great sin,0.06875,Positive
NoMeat NoCoronaVirus Animal birds live in dirt Eat dirty They also have many diseases By eating their flesh those dirt and diseases come inside the human being This is how the corona virus is spread in humans Eeshvar Tv channel sham 8 30 pm,-0.03272727272727273,Negative
NoMeat NoCoronaVirus Science could not stop Australia s fire China is now unable to stop the corona virus Disaster can be averted only by spiritual knowledge,-0.16666666666666666,Negative
NoMeat NoCoronaVirus China Stop eating meat or else you will have to stop forcing like China stopped meat with the corona virus,0.0,Neutral
NoMeat NoCoronaVirus Eating meat causes fatal diseases such as the corona in China causing the virus For more information watch the Satsang at 7 30 pm on Ishwar TV,0.25,Positive
NoMeat NoCoronaVirus Eating meat is not a command of God and eating meat is a boon if we still do not follow the words of God then corona virus and other terrible viruses can also arise If we improve in time everything can be fine,-0.23611111111111108,Negative
NoMeat NoCoronaVirus Stop eating meat otherwise you will have to stop forcing like China stopped meat with the corona virus Sadhana TV 07 30 pm,0.0,Neutral
NoMeat NoCoronaVirus Science is not even worth a penny before God Now see that there is no cure for corona virus no one knows how many such diseases can come in human life to avoid this one should follow the constitution of God,0.2,Positive
NoMeat NoCoronaVirus Science could not stop Australia s fire China is now unable to stop the corona virus Disaster can be averted only by spiritual knowledge,-0.16666666666666666,Negative
NoMeat NoCorona The way I have spread the China Corona virus in the same way there is a possibility of spreading in all the countries if we do devotion to the Supreme God by taking full name from the Guru then we will have nothing To know must watch sadhana tv 7 30pm,0.175,Positive
NoMeat NoCoronaVirus Stop eating meat or else you will have to stop forcing like China stopped meat with the corona virus,0.0,Neutral
NoMeat NoCoronaVirus Sat bhakti cures diseases like AIDS or cancer Well to avoid the corona virus satbhakti is necessary Saint rampal ji maharaj Must watch sadhana TV 7 30 pm,0.0,Neutral
NoMeat NoCoronaVirus Stop eating meat to stop Corona Virus Because Corona Virus come from wild or domestic animals If you meat of it then it virus will spread Wach Sadhna TV 7 30pm,0.05,Positive
NoMeat NoCoronaVirus Animal birds live in dirt Eat dirty They also have many diseases By eating their flesh those dirt and diseases come inside the human being This is how the corona virus is spread in humans,0.009090909090909094,Positive
NoMeat NoCoronaVirus Stop eating meat or else you will have to stop forcing like China stopped meat with the corona virus Sadhna TV 7 30 pm,0.0,Neutral
