Tweets,Polarity,Sentiments
Mk sm qurantined camp in PK with all aids n labs n keep the effected person in the camp and leave the corona free citizen we cn mk dramas n hareemshah trend of talk thn y cant we strt a trend to rescue PK in China coronavirus RescuePakistanis WuhanVirus Pakistanis 1 2,0.4,Positive
gov Mk sm qurantined camp in PK with all aids n labs n keep the effected person in the camp and leave the corona free citizen we cn mk dramas n hareemshah trend of talk thn y cant we strt a trend to rescue PK in China coronavirus RescuePakistanis WuhanVirus Pakistanis,0.4,Positive
Mk sm qurantined camp in PK with all aids n labs n keep the effected person in the camp and leave the corona free citizen We cn mk dramas n hareem shah trend of talk thn y cant we strt a trend to rescue Pakistni in China coronarvirus RescuePakistanis Pakistani,0.4,Positive
dear sir my younger brother MBBS study in chaina in jiamusi university there Corona virus are serious also some students return but no help from India government amp Bihar government about Indian students please help sir m86 188 4540 0873,-0.16666666666666666,Negative
China Once Said Naqqab is Banned Now All are wearing Mask Same as Naqaab Fear Of Corona Virus Chinese Doctors amp medical staff fighting against Coronavirus Allahoakbar power of Allah at Jhansi Fort,0.0,Neutral
Pakistani govt should immediately rescue call back all pakistani citizens student s from China due to increased corona virus coronaravirus,-0.0625,Negative
May you all get well soon those who are infected with any virus whether its corona or any other disease aameen Lets pray for them coronaravirus China,-0.125,Negative
Those who failed to understand Polio vaccine Unko ghanta Corona smgh aayega,-0.5,Negative
Shahin bhagh is like Corona virus Indian people are getting infected with this virus,0.0,Neutral
Heard on Street Relaxo will make chappal if one wears will not be affected by coronavirus and NathBio is developing a Brinjal seed which also provide immunity from Corona virus TTKprestige is making a cooker for cooking antivirus food,0.0,Neutral
Now why they coming back They will bring Corona here also,0.0,Neutral
Corona ji origin middle east ahe,0.0,Neutral
Yes please Unfortunately none of our labs are equipped to detect corona virus,-0.5,Negative
Corona virus kill me I ve flu and all the symptoms,0.0,Neutral
Let s Eradicate the Corona VIRUS,0.0,Neutral
Cool I started with Corona beer graduated to Beluga Vodka and then ended the day evening with Bailys in icecream No wonder I am gaining weight,0.35,Positive
