Tweets,Polarity,Sentiments
China yesterday passed Hongkong National Security Law They took huge step towords silencing Hong kong They Claim all of the Taiwan Claims larger part of vietnam on historical precedent LOOKS LIKE CHINE CLAIMING THAT EVERYTHING IN THE WORLD EXCEPT CORONA VIRUS,0.13333333333333336,Positive
Preparing a list you can also add Amphan Corona Delhi Riots Earthquake Economic Slowdown Locust attack Reverse migration Vizag Gas leak Tragedy disaster2020,0.2,Positive
create your own android apps for free Click here androidapp developer coding programming Trending learn blog corona COVID earthquake lockdownextension justiceforjibran BlackLivesMatter love Delhi Trump Narendermodi ASTRO see,0.5,Positive
this is relay a best decision but too late thanks corona who open eyes of world,0.22499999999999998,Positive
Ever since Corona Virus outbreak broke Andhra Pradesh has been in news for wrong reasons for its political infighting and blame game PraD 1YearOfMassDestruction AA,-0.3,Negative
I wonder why he doesn t blame Pakistan for the India s rising corona cases dying labourers and falling GDP Even the train that led to Odisha must be pakistani,0.0,Neutral
Ever since Corona Virus outbreak broke Andhra Pradesh has been in news for wrong reasons for its political infighting and blame game YT 1YearOfMassDestruction,-0.3,Negative
I don t understand all these colourful chikankari block printed masks and people who buy matching ones too Corona ko sab hi ek jaise dikhenge,0.0,Neutral
US cut ties with officially Hongkong special bills is to be tabled shortly to empower its autonomy status China would be held accountable for Corona virus amp Chines companies Spy Students every suspicious person is under redar The WAR is began,0.17857142857142858,Positive
Found this locust in my balcony maybe this one lost his way but hopefully he is the only visitor here After the Corona amp lockdownextension a LocustAttack is the last thing Indore wants to deal with,0.06666666666666667,Positive
Tibet belongs to China Arunachal belongs to China Sikkim belongs to China Hong Kong belongs to China Taiwan belongs to China South China Sea Territory belongs to China China feels everything belongs to China except Corona which actually belongs to China,0.0,Neutral
you have layed off 520 people due to downfall of business Have you ever done analysis the reason behind downfall apart from corona Let me tell you its your service,-0.2625,Negative
MakeChinaPay Tibet belongs to China Arunachal belongs to China Sikkim belongs to China Hong Kong belongs to China Taiwan belongs to China South China Sea Territory belongs to China China feels everything belongs to China except Corona which actually belongs to China,0.0,Neutral
China Tibet belongs to China Arunachal belongs to China Sikkim belongs to China Hong Kong belongs to China Taiwan belongs to China South China Sea Territory belongs to China China feels everything belongs to China except Corona which actually belongs to China,0.0,Neutral
So shortness of breath is a corona symptom right But you know what also gives me shortness of breath Anxiety And you know what has been giving me anxiety Thinking i have Corona coronavirus,0.2857142857142857,Positive
He is Corona patient,0.0,Neutral
Tibet belongs to China Arunachal belongs to China Sikkim belongs to China Hong Kong belongs to China Taiwan belongs to China South China Sea Territory belongs to China China feels everything belongs to China except Corona which actually belongs to China BoycottMadeInChina,0.0,Neutral
It s just that the first lockdown was late and it was not strict if the govt would have taken strict measures for first 30days with strict curfew then we would have draftees corona till now And trust me India will be worst affected nation the day lockdown is lifted,-0.2,Negative
Haha Great Then they should try this year itself Corona times play less match and the purpose done,0.2777777777777778,Positive
More or less like the various stages of the journey of coronavirus the list of corona warriors also expanded Thus the policemen started supplying rations and medicines the postmen started delivering cash and,0.11111111111111112,Positive
Any airline staffers here on Twitter who lost their jobs due to Corona,-0.125,Negative
Excellent initiative this is the need of the hour to show the strength of democracy against the communist Corona inventor China,1.0,Positive
India s GDP Growth in 2019 2020 Q1 5 2 Q2 4 4 Q3 4 1 Q4 3 1 The latest Q4 data is for Jan March 2020 The lockdown only started on 25th March so this is pretty much before Corona caused Economic Crisis hit This is a result of Govt s failed policies,0.10833333333333332,Positive
Yes sir he is very clear in both videos Corona doesn t have intention to kill human Virus entered human life chain amp now trying to expand their habitat as a natural process Depending on our immunity we survive or not Yoga is a science of balancing balance lead to health,0.05750000000000001,Positive
File a RTI about the ads they put about corona,0.0,Neutral
My First Tweet To All My Indian Citizens and My INDIA As we all know about the Epidemic CORONA VIRUS Covid 19 Thank you to the Doctors Police Team and the Government for making us safe coronavirus CoronaWarriors Corona Covid 19india,0.375,Positive
Dear Team We have uploaded a build com allsoft corona in PlayStore more than 24 hours back It contains urgent updates Request you to please expedite the release of the updated build,0.25,Positive
Poor and middle class are locked in home and balckmarketers and all illigal activities are going on Just go on road and see everywhere lots of unnecessary vehicles and merely police somewhere till it becomes hotspot Plz show mercy on Indorians don t gift us corona and poverty,-0.325,Negative
After a long time we got a good day with some good news opening of Fateh sagar total recoverd corona cases in udaipur 359 and maharashtra report highest single day recovery with 8381 people getting discharged udaipur goodvibes FightAgainstCorona,0.25571428571428567,Positive
Chinese build Corona virus,0.0,Neutral
Birthday celebrations in the time of Corona Now here s a zoom con call that was productive as hell and gave us that party feeling connecting people from three red zones of the country Pune Indore and Mumbai,0.0,Neutral
delhiearthquake Delhi people to corona and earthquake,0.0,Neutral
Man orders ventilator after Kunal kamra asks him to choose one between his comedy and corona infection kunalkamra KunalVsCarry carryminati,0.0,Neutral
Sir I am homoeopathic dr practicing in nagpur I am confident that I can save life of somany people s from corona not only but virus of any type please give mi chance to serve them,0.25,Positive
Yes US we can use South korea k kr lnge but not North Korea after corona many companies may shift to India,0.5,Positive
India Coronavirus Update Live 173322 Cases 7965 Today cases 4979 Deaths 82464 Recovered from COVID 19 Virus Outbreak Feedback on 9522124242 COVID 19 CORONA VIRUS,0.13636363636363635,Positive
Corona Earthquake Locusts Attack Delhlites,0.0,Neutral
Norbert giving reaction to bollywood movies after corona,0.0,Neutral
virus corona is mother land china,0.0,Neutral
Treatment of corona infection is possible if you speak tell me,0.0,Neutral
CORONA UPDATE Lockdown4 CONFIRMED CASES World 59 63 044 India 1 73 140 7 783 RECOVERED World 26 28 359 India 82 037 11 139 DECEASED World 3 63 905 India 4 975 264 ACTIVE CASES World 29 70 780 India 86 117 at Shri Ganesh School,0.13333333333333336,Positive
Sagar Corona score 165 runs with 7 wickets Overs 36,0.0,Neutral
And that makes it 1000 in Assam Dear Corona when are you saying goodbye,0.0,Neutral
Uh know what s more dangerous than corona viirus Feelings,-0.04999999999999999,Negative
A Corona patient fell in love with the doctor who treated him He took two months after that both of them got engaged in the hospital of Egypt,0.5,Positive
now corona country china is showing their political move to the world,0.0,Neutral
BoycottMadeInChina I always keep myself at a safe distance from chinese products Same as corona virus,0.16666666666666666,Positive
It s small painting to aware about Corona paint by me during lockdown Painting describe about wearing mask social distancing helping of doctors this time entry of Corona etc,0.011111111111111112,Positive
Mass Quarantine Of Satranjipura Residents Was The Worst Thing That Can Happen In The Name Of Fight Against Corona,-1.0,Negative
Bankers are free from corona There is no one to hear us Every day going to bank whether it was lockdown or not Visit the customers generate business or leave tha job Private banking sectors,0.2,Positive
World never see corona viruses but india seen every day Corona Spitters Corona Spitters Corona Spitters Corona Spitters ChineseVirus19 ChineseVirus,0.0,Neutral
Let us know which guidelines you follow to fight Corona,0.0,Neutral
while making call Noval corona virus se pura desh lad rha h Me,0.0,Neutral
