Tweets,Polarity,Sentiments
Still people are in illusion that corona vaccine will be developed never because there is not any medicine for viruses Ashthama and HIV r examples precaution is remedy,0.1,Positive
Ramgarh Respected sir please provide us the counting details of covid 19 patients with their locality like others districts are providing So that we people of Ramgarh should be aware of the location of the newly found corona patients,0.19318181818181818,Positive
Empanelment of ICMR approves Labs by NHA is a great initiative to fight against corona specially for Rural India IndiaFightsCorona,0.38571428571428573,Positive
A corona patient found in Markacho Kasturba Gandhi Residential School Section 144 has been imposed in Markacho StayHomeStaySafe,0.0,Neutral
khan have some shame Do something for country in need Covid 19 Corona,0.0,Neutral
do something for country history will never forget you Covid 19 Corona,0.0,Neutral
I don t know that what to do but i know one thing everything will perfect at one time backtoschool GodMorningTuesday lockdown corona COVID 19 India CoronavirusLockdown vibes,1.0,Positive
Corona updated,0.0,Neutral
Laloo funny call with corona virus YouTube realme mondaythoughts MondayMotivation MondayMotivation COVID 19 Corona MondayVibes staysafe AfricaDay eidmubarak2020,0.25,Positive
I saw no body is here for seeing the people who are coming No social distancing No mask No sanitization Tell me guys If you are staying from 7 days and one someone new came to stay in same room then how are you all safe What if anyone in the room has corona,0.1549242424242424,Positive
Lest the people of Jharkhand die of hunger before corona Sir please take the migrant laborer home,0.0,Neutral
I reached my home by flight Right now I am in home quarantine Till now we didn t find any symptom of Corona even though if you will say I will be available for the test Thank you,0.34285714285714286,Positive
Eid Mubarak everyone Stay home Stay healthy stay safe This eid let s pray for the safety of every human being Hope this corona will go soon EidMubarak,0.3333333333333333,Positive
SonuSoodTheRealHero God bless you Sonu sir You are doing fantastic job India loves you Jai Corona Warriors,0.4,Positive
ICC No celebration allowed after fall of wickets because of Corona,0.0,Neutral
Today not only the whole country the whole world is suffering from Corona epidemic in which the education and examination of students of the state has been affected PromoteStudentsSaveFuture,0.13333333333333333,Positive
Mann ki baat from the student suffering from corona Roads are deserted where should I go from the village father s wages are closed where should I get the fare from PromoteStudentsSaveFuture,-0.1,Negative
Although our district administration and police personal are doing very good job yet right now You must apply section 144 throughout district for fastest recovering from corona virus Thanks sir,0.3489285714285714,Positive
Good initiative by our police personal but right now district administration must apply section 144 throughout district for fastest recovering from corona virus Thanks,0.29642857142857143,Positive
Alone but together Fight against Corona Created by class 12th sc students of KENDRIYA VIDYALAYA PATRATU We salute and support all the warriors those who are fighting for us and for the nation against Covid 19 t H m t,0.0,Neutral
LOHARDAGA Ranchi happy to see jharkhand in orange colour hope it will be GREEN soon Also thanks to all the corona warriors especially our CM Hemnat Soren ji and Doctors Nurses and Jharkhand Police We student always love nd support u,0.26,Positive
Sincere thoughts with Bengal Already a corona hotspot Now battling the serious aftermath of AmphanCyclon Too much for the people over there May God heal them soon,0.12222222222222223,Positive
After labour migration u need to update zones on daily basis centre n states n done politics on labourers n move them instead of providing them essential where they are worst time of upbiharjharkhandbengal Covid 19 Corona,-0.3333333333333333,Negative
Corona pandemic Earthquakes Amphan super cyclone It seems that God has brought a package of complete destruction Oh god mercy AmphanCyclone,0.21666666666666667,Positive
Thnx sir and bless palamu will corona last,0.0,Neutral
To support Corona Survivors Frontline Warriors Essential Workers and their families I have taken the BreakTheStigma Pledge and committed myself towards the fight against COVID 19 You can also take the pledge at via at Ramgarh,0.0,Neutral
Do not pay RoomRent till corona crisis NoRoomRent,0.0,Neutral
There should also be a share of farmers in the 20 lakh crore corona packages so arrange the farmers package as soon as possible Announce Kisan Package,0.0,Neutral
Green garden big breaking 2 corona positive patient confirmation from hazaribagh positive data collected in state jharkhand Total Corona192 JharkhandfightsCOrona jharkhand Sarkar hemantsoren,0.050909090909090904,Positive
Please compromise to Corona,0.0,Neutral
Corona leading towards social insensitivity Be sensitive,0.06666666666666667,Positive
the community widespread of Noval Corona Virus in the area 1 Dumri and neighbour blocks,0.0,Neutral
Corona has also made us understand the importance of local manufacturing local markets amp local supply chains Its not just our need but also our responsibility It helped us when everything else was closed down to ensure essential services were continued AatmanirbharBharat,-0.0425925925925926,Negative
Blood test or corona test of all the people coming from other states and districts coming to Jharkhand or their home is very important,0.1975,Positive
What s happening in the state How can we be ever free from corona if it continues like this Even Hindpidhi ppl have the easy access to other districts Are the concerned departments amp govt only working on social media Ranchi,0.14833333333333334,Positive
To keep body healthy and stronger to fight COVID 19 Corona organizing YOGA sessions for persl at all locations,0.5,Positive
Fastest To 1M Likes In YouTube In India Congratulations Lots Of Love For You Golden Words Carry Bhai Ye Tiktok Or Corona Ek He Desh K Beej H carryminati,0.4,Positive
Ranchi Palamu Hello sir we all are going through very tough time due to this COVID 19 which has completely disturbed our living In this fight with Corona I ve developed an Android Application which is an Online Grocery Store 1 2,-0.1076388888888889,Negative
It contains 40 50 Alchohal so it is addional safety from corona,0.0,Neutral
Your line is excellent sir Really it s a good for the environment Khai ye kho gye thi Lekin is corona ne inhe wapash aane ko majbur ho kr diya Environment Recover its own power,0.7666666666666666,Positive
We will have to learn to live with corona virus because till now we are seeing the effect of this virus I think the effect of lockdown is going to get worse,-0.13181818181818183,Negative
Economy at risk What Corona means for our companies Germany Case Study COVID 19 lockdown savetourismjobs 100DaysOfCode Germany Finance BusinessNews BusinessStrategy technology mpgvip leadership via,0.0,Neutral
The Prime Minister of New Zealand Jesinda Ardern has a worldwide fanfare New Zealand wins the fight against Corona COVID 19 There is no new case from the previous days Only 4 patients remain in the hospital across the country COVID 19,0.056313131313131336,Positive
We all are thrown into a corona war zone The government doesn t mind Drink or die from corona Long queues in front of the liquor store I am not saying StopliquorSell alcohol,-0.05,Negative
DSSSB Complete the 2018 recruitment we also want to fight with Corona and want to Save India DSSSB Joining NursingOfficer,0.1,Positive
DSSSB Complete the 2018 recruitment we also want to fight with Corona and want to Save India DSSSB Joining NursingOfficer IND,0.1,Positive
If the rain of flowers increases the intelligence of Jahilo by 1 and they stop attacking the Corona warrior then this petal rain of the Indian Air Force will be successful FlowersofHope RimsRanchi,0.75,Positive
Please mind the words Sanghis are serving the humanity in today s Corona Pandemic but Jihadis are spreading Corona,0.0,Neutral
Tribute to all corona virus warriors by MARWARI COLLEGE RANCHI amp NSS national service scheme Go watch it on my Youtube channel Expressive Priya subscribe the channel drop a like comment and share it,0.8,Positive
Interesting song on corona by old man Click on link to watch full video lockdownindia COVID2019india,0.31666666666666665,Positive
A study report regarding infection rate in jharkhand by indian mathematical institute on corona spread This should be taken seriousl Ramgarh,0.0,Neutral
When the covid 19 infected people were not in our State jharkhand govt has kept the lockdown But now the infection spreading out day by days and the govt is not curious about this,0.05,Positive
sahibganj INDIA Ground Reality of COVID 19 Testing in Sahibganj Jharkhand We 4 persons came from Kolkata to Barharwa Sahibganj on 12th May 2020 Next day i e 13th May got a call and went for RT PCR Sample coll,0.0,Neutral
R I P to those who died in 2020 Dur to AustraliaBushfire Due to TurkeyEarthquake Due to JakartaFlooding Due to IranPlaneCrash Due to Covid 19 Due to VizagGasLeak Due to AmphanCyclone in Bangal amp Odisha Due to PlaneCrashPakistan Due to UttarakhandForestFire,-0.125,Negative
This is not the time to resume Flight Operations at all During this high peak of Covid 19 Gov t should ensure a complete lockdown in every states not by starting the Airlines Early start of Airways is very risky for every individuals Not at all a healthy decision,0.17666666666666667,Positive
Fourth death in jharkhand due to covid at Ramgarh,-0.0625,Negative
AatmaNirbharApnaBharat The Modi Govt has made concerted efforts to ease the lives of the poor during COVID 19 crisis Pulses and grains were not only given in huge quantities but also in advance of 3 months through DBT via NaMo App,1.850371707708594e-17,Positive
Area under green zones should open school and college for students Covid 19india staysafe i think it shouldn t be because health is wealth Our country should not give work pressure on students during this fatal pandemic Student must develop their hidden skills during this,-0.12222222222222223,Negative
Sir I have booked a flight ticket bearings booking number VV5DPV date of journey 06 May 2020 The flight was cancelled due to COVID 19 lockdown Now I wish to reschedule my flight on 26 May 2020 onwards I have contacted Air Asia authorities but they not responding,-0.125,Negative
Labour movement will lead India to its worst nightmare Instead of keeping people they let them move and with this Covid 19 count will increase in month time and govt has to implement stricter lockdown than lockdown 1,-1.0,Negative
After labour migration u need to update zones on daily basis centre n states n done politics on labourers n move them instead of providing them essential where they are worst time of upbiharjharkhandbengal Covid 19 Corona,-0.3333333333333333,Negative
Motivated quotes stayhome staysafe jharkhandCoronaUpdate Covid 19 jharkhand,0.0,Neutral
if it s true r u guys sleeping or silent this is the time to save state n country don t do these cheap sickular politics Dont be congi stamp MaharashtraBachao maharashtraday COVID COVID19Pandemic,0.25,Positive
Covid 19 and fintech funding looks at challengerbanking funding vanLoon dc,0.0,Neutral
Nice steps AatmaNirbharApnaBharat Technology driven education post COVID 19 via NaMo App,0.6,Positive
Let s help the distressed one s by sharing How Covid 19 crisis made you stronger,0.0,Neutral
Some facts COVID 19,0.0,Neutral
COVID 19 positive newborns being exclusively breastfed amp recovering from Covid 19 Breastmilk has no substitute Central message Breastfeeding provides infants amp young children with essential nourishment amp protection from infections esp at this time of COVID 19 pandemic,0.08181818181818182,Positive
To the nurses of the world Happy International Nurses Day a day that we dedicate to YOU Thank you for working round the clock to fight the COVID pandemic Thank you for the difference you are making every day and everywhere,0.20000000000000004,Positive
You know otherwise what will I do CoronafightsagainstIndia Covid 19india,0.0,Neutral
It seems India is going to get leadership role in Covid 19,0.0,Neutral
Organized coordination meeting with NGOs to fight against COVID 19 They promised to contribute their best,1.0,Positive
I want to ask from CM of Jharkhand that the how you help the PDS dealers The are giving their job without any payment During the lockdown or COVID 19 emergency all people are in home but dealers working fearless Is this fair unpaidworkers,0.7,Positive
I want to ask from CM of Jharkhand that the how you help the PDS dealers The are giving their job without any payment During the lockdown or COVID 19 emergency all people are in home but dealers working fearless Is this fair unpaidworkers,0.7,Positive
Good morning Twitter Guys Covid 19 StayHome goodmorning,0.7,Positive
State wise helpline contact for migrants transfer COVID19India Covid 19 IndiaFightsCorona,0.7,Positive
This is Hilarious must watch this team News fullmoon extendlockdown Covid 19 NewsAlert comedy SoSorry 100DaysOfCode videomemes Memes memesdaily comment,0.5,Positive
They fought and won Super happy with this news Bokaro has now become the Jharkhand distic with zero cases of Covid 19 after the 10 infected patients tested negative nd were subsequently discharged BokaroFightsCOVID19 CoronaFreeSaramBokaro,0.20833333333333331,Positive
sir we are the Homoeopathic doctors of Govt Homoeopathic medical college and hospital Godda This college is converted as Dedicated covid Hospital Covid care center and covid health center,-0.06666666666666667,Negative
Covid 19 lockdown,0.0,Neutral
Hello sir Hope you are doing well under this pandemic Covid 19 My concern is about the Merit list of DSSSB Nursing Officer post code 3 18 After uploading edossrie we are not getting any updates regarding Joining from dsssb DSSSB Joining NursingOfficer,0.0,Neutral
Hello sir Hope you are doing well under this pandemic Covid 19 My concern is about the Merit list of DSSSB Nursing Officer post code 3 18 After uploading edossrie we are not getting any updates regarding Joining from dsssb DSSSB Joining NursingOfficer,0.0,Neutral
A big salute from armed force to our covid 19 warriors thanks to all warriors,0.1,Positive
You may be but indian muslim never accepts india as mother In the cresis of covid 19 particular so called peace community are splitting everywhere for some zihadi purpose Having urinated in vegetable and trying 2 sell is this behaviour unit two community Never,0.16666666666666666,Positive
Can t believe I spent RS 10 000 on 31 December 2019 to welcome 2020 StayHome 2020BecauseOfYou Lockdown3 COVID19 coronavirusinindia Covid 19india Covid 19 COVID AUSTRALIAFIRES,0.35000000000000003,Positive
UAE is sending 7 tons of medical kits to India to fight the CoronaVirus which will help more than 7 thousand medical staff COVID 19 HFQ news Eng,0.16666666666666666,Positive
Madam please provide the formula to Prepare Covid 19 medicine else kindly keep Quite for God Sake,0.6,Positive
Indian Police Coffin Dance They Joins The Trend CoffinDance Covid 19india lockdownindia CoronaWarriors,0.0,Neutral
State Centre cumulative politics will lead India to red zone thr no sufficient Checking kits and we r moving labours with movement it s shows that COVID 19 spread faster Labour who will fully goes fr work because same work thy don t want back home can be call stranded BS,0.0,Neutral
Thanks for information about covid 19,0.2,Positive
Good work by covid 19 tea,0.7,Positive
Renowned Astrologer BejanDaruwalla Age 88 died in Ahmedabad due to Covid19 He was on ventilator support from last few days RIPLegend RIP satyapal,-0.10833333333333334,Negative
Some of the students are in a very poor condition and only eat 1 meal a day Due to COVID19 crisis thier situation is very bad PromoteStudentsSaveFuture,-0.38874999999999993,Negative
