Tweets,Polarity,Sentiments
World never see corona viruses but india seen every day Corona Spitters Corona Spitters Corona Spitters Corona Spitters ChineseVirus19 ChineseVirus,0.0,Neutral
What now are gonna make me watch Swarm the movie because of locusts attacking Indian farmlands Like you made me watch Contagion because of Corona reference,0.0,Neutral
Corona virus is a Chinese virus,0.0,Neutral
STOP CORONA RINGTONE AT EARLIEST WE HAVE BEEN LISTENING FROM LAST 2 months IF WE HAVE EMERGENCY IT RINGS TILL LAST amp PEOPLE GETS ONLY SINGLE RING SO PLS DISCONTINUE IT,-0.017857142857142856,Negative
This is a communist heart No concern about its own citizen Only communists can behave like this as China behaved in spreading Corona virus all over the world,0.3,Positive
Corona s havoc is continuously growing in Chhattisgarh The figures have been increasing every day for the past few days 68 new corona positive patients were found in Chhattisgarh today The total number of active patients in the state was 281 CoronaUpdates Covid19,-0.03661616161616162,Negative
We need to control Corona cases in Maharashtra otherwise this chain never will break For this PM should take the charge over there Modi4Maharashtra RahulDumpsMaharashtra MaharashtraPolitics,0.0,Neutral
Stop criticising Govt s action You first criticise china Corona is the contribution of a communist country Have the guts to criticise china not the Indian govt which has been doing very well in the present day globe,0.1375,Positive
Corona Epidemic threat has impacted whole Humanity In such scenario every body needs Inner peace and Better Immunity power so here is the solution by Sant Shri Asharamji Bapu MeditationThePathOfSpiritualImmortality,0.175,Positive
Back in April a guy replied to a tweet expressing grief towards government s laid back behaviour He quoted Modiji corona k 1500 se zyada cases India mein honr nahi denge Ap sensitivity samjh rahe ho Yaha citizen responsibility nhi fanbase chalta hai facts,-0.26666666666666666,Negative
Corona is taking lives destroying the economy citizens are crying for help but this Congi Government is clueless how to handle the situation lack of leadership no coordination amp Zero experience it s deadlier than the virus for the people of the state ChhattisgarhBachao,-0.2,Negative
Why should the common people have to pay for their corona treatment After all it is due to the inefficiency of the government that the COVID cases are rising daily The treatment must be made free to poor people Bachao ChhattisgarhBachao,-0.08499999999999999,Negative
Around 200 Corona cases No relief package for poor corona warriors workers amp needy Lockdown issues right from beginning Healthcare issues in major hospitals no firm actions taken CG ChhattisgarhBachao,0.01205357142857142,Positive
Mann ki baat from the student suffering from corona Roads are deserted where should I go from the village father s wages are closed where should I get the fare from PromoteStudentsSaveFuture,-0.1,Negative
Keeping in mind the future of the students the anxiety and mental tension has arisen due to the effects of corona infection and lockdown within the students on the examination and studying for the new semester PromoteStudentsSaveFuture,-0.022159090909090913,Negative
Today not only the whole country the whole world is suffering from Corona epidemic in which the education and examination of students of the state has been affected PromoteStudentsSaveFuture,0.13333333333333333,Positive
Snket bus 1oo ois to help majdoor going to native they re on rd prblem created by modi due to corona congrrss want to help but up govt dont take it s dirty politics of yogi it is unforgivppable,-0.3625,Negative
Yes You are right In this pandemic of corona virus Government is taking the health of prisoners very lightly especially for those who are above 60 yrs of age we all should appeal to the Govt to take necessary steps CoronaRiskInJail,0.07142857142857142,Positive
As corona is spreading day by day we should also consider the health and life of prisoners and for those prisoners who are not guilty but inspite of that are in jail we all should raise our voices for those who are older because they are at high risk CoronaRiskInJail,0.11916666666666667,Positive
The filter process is one way If the government wants to fight Corona I can share this plan with them Yes I will need the help of some people but this method can be successful,0.475,Positive
sir passengers arriving by flight should be asked to go for paid quarantine but after getting in he should be asked to test for corona at private lab if his report is negative he should be allowed for home quarantine,-0.15,Negative
According to 150 people Corona Positive Active Patients in chhattisgarh,0.04696969696969697,Positive
The tagline is Bimari se ladna hai Bimar se nahi but every society everywhere corona suspect is harassing by society and other people and police is taking no action against those people,-0.0875,Negative
It s such a shame how the National media houses are neglecting and avoiding West Bengal s crisis AmphanSuperCyclone Considering it s existing corrupt status of Corona handling measures Kolkata needs support and pray prayforwestbengal,-0.25,Negative
Today s lines are dedicated to the workers going through these odd circumstances of Corona crisis It is our duty to think about those who make this country grand and strong by their blood amp with sweat Lines by SinghDeo,0.25555555555555554,Positive
Kovid 19 Corona is not a natural disaster Human made virus is evil it would have ended after the time it was natural UNO UN Security Council should investigate and take action on the culprits,-0.17,Negative
Share with extrovert mitron rjarjun covid19 corona coronamemes india narendramodi Lockdown4 bantiktok mondaythoughts nifty gautamgambhir patalok afridi 20Mforcarryminati StockMarket,0.0,Neutral
Share with extrovert rjarjun indian covid19 corona coronavirus videooftheday quarantine usa raipurians bhilai chhattisgarh video narendramodi coronamemes coronavid19 videos coronavirusmemes quarantineandchill lockdown4 lockdownextended,0.0,Neutral
Share with every tiktoker u know mitron rjarjun tiktok tiktokindia tiktokers youtube youtuber youtubevstiktok tiktokvsyoutube covid19 corona coronavirus videooftheday Quarantine carryminati coronavirusmemes quarantineandchill lockdown india,0.0,Neutral
IndiaFightsCorona Easing lives during Corona Indian Railways has started 15 passenger trains in a phased manner 468 Shramik Special trains are set to transport 5 5 lakh stranded migrants via NaMo App,0.35714285714285715,Positive
yeah i know no of deaths by flu is higher than no of deaths by corona but Corona has caused so many deaths even when all the places have been completely shut Its really tough to survive with this diseases untile we have a vaccine,0.11527777777777777,Positive
yeah but atleast there is ba treatment therefore not as deadly as corona,-0.2,Negative
Share with ur sqaud rjarjun indian covid19 corona coronavirus delhi kerala mumbai videooftheday quarantine chhattisgarh video coronamemes coronavid19 videos coronavirusmemes quarantineandchill lockdown delhi maharashtra india narendramodi music,0.0,Neutral
500 cases Lockdown 5000 cases clapping 10000 cases light show 40000 cases flowers from sky 50000 cases booze party everywhere 60000 cases Railways start CORONA IS CONFUSED Are they fighting me or celebrating my arrival Indian,0.0,Neutral
just see if Nehru Ji made Corona vaccine and stored it somewhere virus Lockdown4 Modi,0.0,Neutral
The Supreme Court has ordered to grant bail to those people who have been incarcerated for 7 years are above 60 years of age at the time of this corona pandemic So govt should GrantParoleToSecurePrisoners to Sant Shri Asharamji Bapu,0.0,Neutral
Corona virus is spreading rapidly in our country Goverment is taking many steps to prevent the spread they should also take steps towards the release of prisoners to GrantParoleToSecurePrisoners,0.5,Positive
Imagine the world after corona just sick of this bullshit going fuck it it s year 1 again happy birthday jesus where my Christmas present at,-0.07857142857142857,Negative
Just because he asked people to stay safe from corona and donated 1 cr in Pm Fund ye Liberal log ki gaand jali padhi hai isse Isko trash bol rha bsdk chutiye khud ko dekh le jhaantu,0.5,Positive
Share with siblings mitron rjarjun dad siblings corona coronavirus delhi mumbai videooftheday coronamemes studentlife students coronavirusmemes quarantineandchill lockdown indian dailymeme boyslockerroomtruth poonampandey booking nationaltechnologyday,0.0,Neutral
49 central universities 367 state universities 123 deemed universities 282 private universities Dear PM do you have a concrete plan for them and students studying in them in this pandemic of Corona WaiveFeePromoteStudents,0.05000000000000001,Positive
Also no one talk about Chhattisgarh only 54 cases 44 discharge surrounded by seven state all Corona epicenter 60 forest area Food for all classes rich or poor 7 kg person top in MANREGA jobs in India 22lakh 500rs 100kg bonus in rice half electricity bill for all,0.06166666666666667,Positive
