Tweets,Polarity,Sentiments
Please tell our hon ble PM not to apply Allopathic medicine to suppress fever of Corona affected patients or as a preventive measure since it destructs the immunity which plays the vital role to cure Apply only Homoeopathic medicine amp citrus fruits This will do the miracle,0.05,Positive
Please tell the govt not to apply Allopathic medicine to suppress fever of Corona affected patients or as a preventive measure since it will weaken the immunity which plays the vital role to cure Apply only Homoeopathic medicine amp citrus fruits This will do the miracle,0.05,Positive
I made a small contribution to PMCaresFunds for my country You can also contribute If you are able please come forward to help during this global disaster PMcaresfund IndiaFightsCorona corona haarega india jeetega Stay Home Stay Safe,0.1875,Positive
Today all the IPL fans would have been enjoying the first match of IPL 2020 if IPL would start today but the number of cases of corona is being increasing however human life is more important than IPL StayHomeStaySafe,0.32999999999999996,Positive
MannKiBaat PM Modi interacts with citizens who have battled COVID 19 so far One of them was Mr Ram who followed Doctor s instructions fully when suspected of having Corona And as a result he is leading a healthy normal life today via NaMo App,0.25,Positive
kindly take action against those private hospital s who are not opening their gates for also non corona patient amp For that general patients are suffering a lot Take action sir for the sake of people of assam,0.16999999999999998,Positive
Waiting Plz corona chale jao plz cricket ipl,0.0,Neutral
The mortality rate of stupidity is far more than that of corona virus People please stay home stay safe COVID2019 COVID2019india,0.125,Positive
CoronaUpdateIn Assam no positive Corona patient but preparation for our health minister Dr Sarma work day night equely heat s of you Sirji,-0.11363636363636363,Negative
Person with negative mentality always see dark side Is there no need of a govt in MP to handle corona virus situation,-0.22499999999999998,Negative
After fighting against corona virus we are again ready to fighting against another virus which will come soon amp is called economic slow down virus,-0.013888888888888902,Negative
Our 2nd day of Corona lockdown 2020,0.0,Neutral
Stay Home Save The Nation Become a Corona Warrior and make your loved ones stay at home for 21 days CoronaWarriors via NaMo App,0.7,Positive
He will kill all Northeast people living in India as we r spreading CORONA VIRUS in India Brother we are India without us INDIA will become Bangladsh amp most of your So called original Indians are working here in our factories in our towns So clean you mind coronavirusindia,0.4138888888888889,Positive
I strongly believe my treatment will cure the patient but for that I need samples of a covid 19 ve patient help of homoeo lab virology technicians amp one Corona recovered adult person willing to help me I again claim this will work if given a chance,0.2611111111111111,Positive
It is said presently Covid 19 has no cure neither any medicine is available to kill the novel virus I think I can provide a possible solution and I can prove it if allowed to get samples of a corona positive patient So I beseech you to make,0.15681818181818183,Positive
IndiaFightsCorona Although the battle of Mahabharat was won in 18 days our fight against corona will take 21 days PM Modi urged Indians to stay home and help India succeed in this battle via NaMo App,0.0,Neutral
IndiaFightsCorona During this time of crisis our senses are further awakened and a way to respond to Corona is also Modi urges citizens to help 9 poor families this Navratri via NaMo App,-0.2,Negative
Also bengali new year start from 15 April bt corona ne kiya kar diya,0.13636363636363635,Positive
IndiaFightsCorona The most effective option to combat Corona is Social Distancing Social distancing means staying away from each other and staying in your homes via NaMo App,0.2083333333333334,Positive
IndiaFightsCorona Many times a person infected with Corona seems to be healthy in the beginning and it is not known if he is infected PM Modi urges India to take precaution and stay indoors only via NaMo App,0.3333333333333333,Positive
Press Release by the Manipur Govt regarding first corona positive case,0.23863636363636365,Positive
Mothers like you inspire those fighting corona PM Modi on video of his mother via NaMo App,0.0,Neutral
A BigSalute to all the Warriors who r working tirelessly for all the corona affected people May this pass soon and may there b peace Peace amp Peace Corona COVID19outbreak,0.0,Neutral
Can anyone stop this I mean decibel levels are increasing every minute older ones might die due to a cardiac arrest if not corona,-0.07416666666666667,Negative
sir I am very much please to inform you that people of Barak Valley especially of cachar district is observing JANATA CURFEW today on this way we can get rid of Novel Corona Virus i e COVID 19,0.13,Positive
My Humble Request to all the people of India please Do Support JantaCurfew Because Due To CoronaCrisis we have face many difficulties PM Shri Sir Try his best to save the people form Corona Please Support Him guys CoronaStopKaroNa coronavirusindia,0.29375,Positive
It came negative However they have been kept under observation No Corona in Assam as of now,-0.3,Negative
It s not CURFEW It s CARE F R U Corona Prepare But Don t Panic COVID19 Namaste ISupportJantaCurfew and will stay at home with my family You please support JantaCurfew to protect yourself from Coronavirus IndiaFightsCorona JanataCurfew,0.0,Neutral
