Tweets,Polarity,Sentiments
BanRepublicTv BanRepublicTv SOLD MEDIA is more dangerous than CORONA virus,-0.04999999999999999,Negative
Don t be so afraid of the corona virus It won t last long because it s made in China coronavirusindia coronavirus,-0.21666666666666667,Negative
WHO has now declared China Corona Virus a global health emergency CoronavirusWho GlobalHealthEmergency coronaviruschina CoronaOutbreak coronavirusindia,0.0,Neutral
Mr PM DONT U WORRY WE HAVE HOMOEOPATHY AGAINST CORONAVIRUS Believe on homoeopathy and implement it in INDIA against corona virus,0.0,Neutral
With Corona epidemics lingering should Delhi polls may be postponed,0.0,Neutral
Political parties busy in campaign we prepare to fight Corona,0.05,Positive
Homoeopathy for Prevention of Corona virus Infections Ministry of AYUSH Report by Dr Ramesh C Raina India conoravirus CoronavirusWho CoronavirusOutbreak coronavirusindia coronaviruschina coronavirus coronarvirus,0.0,Neutral
Sir any advisory from our Embassy in Thailand whether it is safe to travel there at this point of time on account of corona virus Thanks,0.35,Positive
Corona virus is a bengali lady asking her husband koro na on her wedding night Oh ok byeee,0.5,Positive
As predicted Our first positive case of corona has been reported in Kerela Now see the impact,0.23863636363636365,Positive
I heard the sale of corona beer it was going down,-0.15555555555555559,Negative
I think my padosan is suffering from corona virus I heard her screaming yesterday night Corona Corona aur Corona,0.0,Neutral
The NSF s Inouye Solar Telescope provides unprecedented close ups of the sun s surface but ultimately it will measure the sun s corona no total solar eclipse required solarvision2020 isromissions nasa,0.19999999999999998,Positive
Corona Virus affected regions in China is slowly increasing and is sure that it will spread over Nepal from our Northern territory Staysafe CoronavirusOutbreak,0.09999999999999998,Positive
Imagine this ashok fellow is part of modi s think tank He thinks whole world is cowardly like him and will disperse at the very mention of corona virus,0.2,Positive
dear sir my younger brother MBBS study in chaina in jiamusi university there Corona virus are serious also some students return but no help from India government amp Bihar government about Indian students please help sir m86 188 4540 0873,-0.16666666666666666,Negative
Send 3 Chinese guys to Shaheen Bagh announce they have Corona virus All anti CAA nautanki virus will disappear Ziddi,0.0,Neutral
Get three Chinese guys to ShaheenBagh amp announce they have Corona virus All Anti CAA nautanki virus will disappear Via SMS,0.0,Neutral
This is a matter too serious All prayers for China and all the other countries suffering from corona God please give people strength to fight it,-0.22916666666666666,Negative
Corona cases and death toll increasing Nepal needs preparedness like rest of the world health globalhealth,0.0,Neutral
You are likely to be dead by obesity before corona virus catch you,-0.1,Negative
Thanks The new Corona Virus 2019 NeoV by PCR test kit has already been developed for Research use It s availablity in India needs to be checked Clarity is also needed in the official position of it s use NovelCoronavirusDiagnostics,0.14545454545454548,Positive
You duds it talks abt Corona virus preventive Management Khud ka Dimaag hai Khaali Govt ko denge Gaali All those have problem with the AYUSH Tweet are definitely Pappoooo clan INTELLECT DEFICIT Indians who need to be treated with High Dose Steroids imported from England,0.08,Positive
Just Send 3 Chinese Guys to the Shaheen Bagh and announce that they have Corona Virus All the Anti CAA Nautanki Virus will Disappear,0.0,Neutral
Corona Virus All you need to know coronavirusindia coronavirus INDIA,0.0,Neutral
i think my padosan is suffering from corona virus I heard her screaming yesterday night Corona corona aur corona,0.0,Neutral
Corona Virus for Today,0.0,Neutral
My heart goes out to Chinese people their families who have lost their lives due to corona virus outbreak amp I pray for the people who are infected with it a speedy recovery,-0.0625,Negative
Besi Nachanachi Corona and so on So bongs just chill,0.0,Neutral
Apart from Bongs everyone else needs to take precaution against Corona virus It will not affect Bongs much because since childhood we are immune to Corona Eta Corona Ota Corona Birokto Corona Bandrami Corona Jhogra Corona Maramari Corona Dustumi Corona,0.2,Positive
China Once Said Naqqab is Banned Now All are wearing Mask Same as Naqaab Fear Of Corona Virus Chinese Doctors amp medical staff fighting against Coronavirus Allahoakbar power of Allah at Jhansi Fort,0.0,Neutral
Serous Struggle against the epidemic of Corona Virus Scare Globally Cases rise beyond 7700 More cases than SARS Good News Learnt that Scientists have grown New Virus in Lab leading to specific vaccine for the Virus,0.2672727272727273,Positive
Send 3 Chinese guys to Shaheen Bagh Just announce they have Corona virus All anti CAA nautanki virus will disappear,0.0,Neutral
Somebody sneezes in the office Me Aisa nahi corona please coronarvirues CoronaOutbreak,0.0,Neutral
Down with fever but even the very thought or correlation to corona virus is scary,-0.15185185185185188,Negative
Hot lemon with Honey eradicates Corona Virus,0.25,Positive
Send 3 4 Chinese persons to Shaheen bagh and announce they have Corona virus All anti CAA nautanki will disappear within minutes,0.0,Neutral
Oh really We should now be more aware coronavirusindia coronaravirus Corona coronaviruschina,0.31666666666666665,Positive
Corona sounds like horney bengali girl on bed,0.0,Neutral
Some people even think that Corona Virus is acquired by drinking the famous Mexican beer Corona,0.25,Positive
Those who failed to understand Polio vaccine Unko ghanta Corona smgh aayega,-0.5,Negative
What is corona virus,0.0,Neutral
This is the latest advisory about technical guidance from WHO for care of cases diagnosed or suspected of Move Corona virus infection,0.25,Positive
Thanks RT PCR for Corona virus will not diagnose Novel Corona Virus a mutant strain and cause of the present epidemic in China when ever the test for Novel strain of Corona Virus will be available the safety regulations will be needed for its use,0.20000000000000004,Positive
Corona is a dangerous virus that affects Rispiratory tract amp May cause pnuomia Fever cold cough sneezing so please avoid chicken muttan Fish etc Seraj Siddiqui,-0.6,Negative
On a more serious note what is the government s response to the Corona virus It has reached Nepal and could easily transfer across the land border Indian cities are the perfect place for a virus like this one to spread like wildfire deeply congested and poorly sanitized,0.20000000000000004,Positive
No I don t even know the test to diagnose corona virus and their availabilty so far Diagnosis will be clinical with a history of travel from China or contact with person suffering from disease,0.1,Positive
Australia suffering because of Wild fires China because of Corona Virus Brazil because of Floods and India because of BJP,0.1,Positive
coronavirusindia coronavirus CoronaOutbreak Govt of India advisory on Corona virus New Release of AYUSH in English Language is uploaded pl click link to see it,0.06818181818181818,Positive
Send 3 Chinese guys to Shaheen Bagh announce they have Corona virus All anti CAA nautanki virus will disappear,0.0,Neutral
Corona virus is a serious fast progressing and deadly infection and Homoeopathy Unani mixtures are NOT scientifically proven as cures Please disregard the Government of India,-0.1111111111111111,Negative
Health ministry issues Travel advisory on Novel corona virus Refrain from travelling to China coronavirus,0.0,Neutral
Advisory for Corona virus Homoeopathy for Prevention of Corona virus Infections Unani Medicines useful in symptomatic management of Corona Virus infection Posted On 29 JAN 2020 10 29AM by PIB Delhi,0.3,Positive
Shahin bhagh is like Corona virus Indian people are getting infected with this virus,0.0,Neutral
sir my daughter pratishtha shukla is doing mbbs from dali unnan province china so i m very worried due to spreading corona virus there r approx 100 indian students pl do something to returning them to our india it is my humble request,-0.041666666666666664,Negative
Prevention of corona virus infection,0.0,Neutral
Heard on Street Relaxo will make chappal if one wears will not be affected by coronavirus and NathBio is developing a Brinjal seed which also provide immunity from Corona virus TTKprestige is making a cooker for cooking antivirus food,0.0,Neutral
of corona virus infection,0.0,Neutral
Australia Wild fire China Corona Virus Brazil Floods India BJP What s happening in this world says Ziddi,0.1,Positive
Google searches for Corona beer virus have spiked in North America but not in Mexico where the beer is produced and Western Europe Australia India Indonesia Japan A Disturbing Number of People Think Coronavirus Is Related to Corona Beer,-0.16666666666666666,Negative
Well the result is more divided frustrated communities ready to slaughter the other Beware This virus is more dangerous than Corona virus,-0.037499999999999985,Negative
Can this be the savour for millions of people Oh God please save us This doctor claims to have discovered the cure to the Corona virus flu coronavirusindia coronavirus,0.0,Neutral
Corona sounds like something a really horny Bengali girl would say,0.2,Positive
