Tweets,Polarity,Sentiments
testing of corona virus in India is very less and thus reporting numbers are not accurate testing facilities and free testing labs need to come in more numbers so that testing can be available to every one who have exposure to virus,0.17666666666666667,Positive
Those crowding on streets r inviting corona n spreading to others Treatment should not b given to such anti health protestors but to th genuine only,0.13333333333333333,Positive
Everybody except Corona move from China to India,0.0,Neutral
Praying Namaz from Jamaat is justified and saving lives this attitude of TablighiJamat is unacceptable in this critical situation of pandemonium when the big mosques of Saudi Arabia and Iran are closed by the threat of Corona virus then this negligence of us embarrasses us all,0.07500000000000001,Positive
Those groups who r defying n r crowding r likely to b infected by corona n if testing it hospital or medical facility is used for these drifters then we shall have no beds or facility s for genuine citizens,0.13333333333333333,Positive
INDIA JEETEGA CORONA HAAREGA We are supporting nation PMCARES Fund Me my Family amp our Pawanputra Residency Housing Society Members Neighbors are with Nation to fight against Corona Support Nation Jay Hind,0.25,Positive
Watched Cast Away nice movie to watch in the times of Corona,0.6,Positive
Sir If people will not stop Behaving responsibly How are we going to defeat Corona Virus I am feeling little depressed and Yesss I am Missing Cricket Very Muchh dnt knw if it s right time to miss Cricket But Cricket is something dat makes me feel alive,0.06636904761904762,Positive
Shit man someone please help Italy It s not slowing down even a bit after so many days also Please Indians learn a lesson from them and don t let this happen here Practice social distancing amp stay inside coronavirus COVID19 Corona Italy India,0.044444444444444425,Positive
Salute TATA for donating 1500CR Corona GoCorona Duty Covid19 Human TATA Responsibility Contribution Choices Quarantine World HomeQuarantine Respect Humanity WHO Donation Care Charity LockDown Kindness Opportunity Give Compassion Covid Society Selfless,0.0,Neutral
in country corona 1190 cases so far 29 death 6RML doctors and 4 nurses quarantine were done All due to Nezamuddin mob has been occurred,-0.012499999999999997,Negative
modiji pl adopt south korea s model to fight corona as they have not lockdown for a single day becoz after 2 nd week of our lockdown or after 14 april it will difficult to convinance people for isolation or social distencing So pl test test,-0.17936507936507937,Negative
It means corona positive will come and people will kill then you ll assume and all the people that are yet dead from corona are all due to the gathering at Nezamuddin,-0.032575757575757584,Negative
Please Don t Spread Any Wrong News covid 19 stayhome staysafe stayhealthy corona avinashsontakke avinashsontakkeofficial,-0.5,Negative
U do realise that it was the right decision to lock down without notice since there were only 2 deaths due to corona We were able to restrict the spread by a substantial amount Many more would have died due to corona spread,0.17251984126984127,Positive
Corona is at lvl 3 in US then too no lockdown by Mr Trump due to elections in November this is real shit savelife for winning election and people trust staysafe be Human Trump Dictator,0.01874999999999999,Positive
Thank you helo team for spreading this corona awareness message by my poetry 21daysoflockdown coronavirusindia AwarenessToCombatCorona,0.0,Neutral
Ahmed ji those people are blaming Muslim and Islam are morons but when goverment ordered to avoid larger gathering then why so much people are there at one place and its matter of facts that more than 200 people have sympotms of corona result awaited In this time when all,-0.025000000000000022,Negative
This is not the matter of religions but its fact that more than 200 people of that gathering have symptoms of corona result awaited Its time to think smartly and follow goverment instruction When makka madin has shut its gate then why not mosques in india for 21 days,0.35714285714285715,Positive
Petrol bandh to vehicles in Mira bhayandar Mumbai we hav 2 buy bisleri bottles 20 L because tap water is not drinkable thr is no certainity on availability of meds so hav 2 travel 2 3 kms in search of meds Corona se bachenge ya bina essentials ke marenge dnt knw at Beverly Park,0.0,Neutral
Telangana sees 6 Corona deaths among those attended Delhi religious prayers,0.0,Neutral
Latest news of Corona,0.5,Positive
I just did my bit and contributed to ji s PMCaresFunds to fight Corona virus Requesting all to do the same,0.0,Neutral
I m happy to liked the tweet of the person who had tweeted against NRC NPR CAA and know Corona I feel them as to Indian in my view don t take as a personal it s my personal opinion COVID19 COVID2019india StayHomeStaySafe StayHomeSaveLives,0.35,Positive
politician making pressure on about disposal of corona infected dead bodies This will may violate epidemic disease act Kindly act INDIA,0.19999999999999998,Positive
So is he saying Allah is corona I just washed my hand,0.0,Neutral
There was no nameing of corona patients but now a entire group is named publicly This will invite general public to harass and humiliate all of them Why,0.012500000000000004,Positive
People on streets celebrating defeat of corona was a day before lockdown Thousands of migrant daily wagers were forced to be on the streets after lockdown Disproportionate emphasis will be laid on Nizammuddin because even while a pandemic rages muslims must be demonised,-0.15000000000000002,Negative
I am not aganist any religion but mass gathering should be avoided now and by seeing news there are still mass gathering for namazs when makka madin it self shut off for corona safety then why these morons not understand Nizamuddin Covid 19india,-0.8,Negative
Whats the status with Sharjeel Imam He was arrested but due to Corona outbreak has he been granted bail,-0.125,Negative
Sir kindly do the total band and carfiue in old city impose 24 houres for those cominuty peoples muslims not understanding for corona infection spriding to each other total need 24 houres carfiue for control the infection corona 1969 jai telangana old city,0.11249999999999999,Positive
What is the responsibility of GOI who issued visas Why haven t foreigners not screened for corona virus when arrived Who is more criminal here,0.04999999999999999,Positive
Its amazing that how the Presstitutes came to an conclusion just by seeing on video those disinfectants which was been showered on migrants by up govt contains harsh chemicals but all you need to disinfect corona virus is 80 of alcohol dallimedia,0.20000000000000004,Positive
People on streets celebrating defeat of corona was a day before lockdown Thousands of migrant daily wagers were forced to be on the streets after lockdown Disproportionate emphasis will be laid on Nizammuddin because even while a pandemic rages muslims must be demonised,-0.15000000000000002,Negative
Solid work by again supporting the hospitals with PPE in so many places God bless you coronawarrior Corona COVID19,0.25,Positive
Surat First Corona Virus Infected Lady Ritaben Video,0.25,Positive
Tips to defeat Corona Please watch this video and share this as much as possible,0.0,Neutral
Mumbai societies are charging penalty for feeding cat and dog in corona time,0.0,Neutral
People on streets celebrating defeat of corona was a day before lockdown Thousands of migrant daily wagers were forced to be on the streets after lockdown Disproportionate emphasis will be laid on Nizammuddin because even while a pandemic rages muslims must be demonised,-0.15000000000000002,Negative
I guess it was done from 13 3 2020 to 15 3 2020 either lockdown or not from 10 3 2020 corona virus became famous through media and many countries infected there was no urgent need of Tabligh for Islam to spread,0.5,Positive
Immunity boosting foods Take care n have these especially during this pandemic of Corona virus Stay home Stay safe,0.25,Positive
Seriously corona jihaad is true it seems,0.008333333333333331,Positive
From next year i want to see doctor nurse police and all those fights involved in global epidemic award show not fake once Asli hero or heroine wo hi he Copy past or please share corona coronavirus CoronaInMaharashtra CoronaUpdates Coronaupdateindia india,0.0,Neutral
kejriwal Pls don t spare govt and public fund on your personal Aap Sarkar Advertisement rather than Corona Virus pls stop this,0.0,Neutral
I m fighting with corona by staying home you too stay at your home and fight with this bloody virus Thanks a lot to my Dear brother Nagesh for this video to make social awareness in a very funny and easy way 21DaysChallenge caronavirusoutbreak Coronaindia at Imperial College Of Engineering,0.038333333333333316,Positive
mashaAllah dadi maa everyone is helping to fight against corona in our INDIA Hindu muslim sikh Esai waiting for that day when MR announces INDIA is now safe hoping for the best StayHomeStaySafe,0.75,Positive
Experiencing one of the biggest April fool till date Well played China ChinaLiedPeopleDie Corona COVID19 CoronavirusPandemic ChinaVirus ChinaMustPay ChinaLiesPeopleDie wellplayedchina CoronaLockdown WHOhanVirus WHOLiedPeopleDied CoronavirusCrisis crisis,0.0,Neutral
Sir I would like to advice to follow singapore govt policy to save our citizen from corona virus We have larger states which are connected with sea In Singapore quarantine comes with a sea view and room service,0.0,Neutral
gadkari Sirs I am requesting you to kindly implement singapore govt policy at Maharashtra and others sea states to protect our citizen from Corona In Singapore quarantine comes with a sea,0.6,Positive
The comparison is not apt Gaumutra reprehensible as its advocacy may be will not spread corona virus Gathering will,-0.3,Negative
Fadnavis I advice to our Honble government to follow Singapore govt to protect out citizen from Corona Singapore quarantine comes with a sea view and room service,0.0,Neutral
It s not that I want to read any more badnews but seems like everything else has taken a backseat murder robbery rape terrorism globalwarming kashmir wars pakistan etc Well if corona put an end to all of this then perhaps there is some good that came with the virus,0.6,Positive
Happy national doctors day May God bless all doctors from corona pandemic NationalDoctorsDay Covid19 Coronavirus lockdown CoronavirusOutbreakindia CovidIndia,0.8,Positive
Don t imagine effects of corona But socioeconomic background of million working class today would definitely will suffer Across the country migrated population from all Big cities would definitely will suffer,0.0,Neutral
nipunpande with boomerangfrominstagram sonalpandeji Enjoying holiday stayhome stayhome stayhome family staris funtime funtime,0.5,Positive
Corona doesn t wait for days to be fatal It takes hardly minutes to be with 72 If u decide human inhuman these guys will at more risk Yesterday Delhi thrown out 5 lac UP ppl in single night is it possible to sanitize individually,0.022817460317460316,Positive
