Tweets,Polarity,Sentiments
Mam would you please go to Nizamuddin 300 people are having the symptoms of Corona for reporting the actual fact,0.0,Neutral
So also corona positive PakistanUnitedAgainstCorona ImranKhan,0.22727272727272727,Positive
From 22nd March every day my Parents doing Maha Mrutyunjay Mantra Jap to remove Epidemic CORONA from whole world at Kabir Enclave,0.2,Positive
Maha Mrutyunjay Jap to remove Epidemic Corona from Whole world at Kabir Enclave,0.2,Positive
Life become best and amezing when you are around smile like nothing happen mihan corona lockdown picoftheday pictureoftheday Residency,0.65,Positive
If PrinceCharles BorisJohnson CarmenCalvo KanikaKapoor AbbaKyari RandPaul TomHanks RitaWilson IdrisElba could be positive for COVID19 where you do stand Stay Safe at home for next 21 days to BreakChain of Corona CoronaEffect CoronaVirusInIndia at IIM Ahmedabad,0.24242424242424243,Positive
STOP THE RUMOURS stoptherumours stoprumours stopcoronarumours fakenews stopfakenews fakenewsonsocialmedia dontspreadfakenews viralrumours corona coronavirus fightagainstcorona COVID 19 covid19,0.0,Neutral
Milk Chocolate Fudge with dash of Orange Extracts topped with Roasted Almonds Flakes Quarantine can t be that bad when you have chocolates with you MilkChocolate MilkChocolateFudge OrangeFlavour RoastedAlmonds BlueCoco Quarantine Corona HomemadeChocolates,-0.6999999999999998,Negative
Corona The Killer,0.0,Neutral
Surjewal ji Karenge We should only focus on Corona That is the only critical thing at this moment,0.0,Neutral
coronavirusindia CoronavirusLockdown In this photo the Ahmedabad violating the basics of Corona viruse live photo of today evening 6pm Jivraj mehta road near tv9 vejalpur Dengerous for us at Vejalpur Rd,0.11818181818181818,Positive
coronavirusindia This area 132 feet jivraj mehta road Ahmedabad this is the live photo of today evening 6pm Violating the basics of corona viruse Very dengerous for Ahmedabad at Vejalpur Rd,0.16818181818181818,Positive
While the entire country is infected with the corona virus and many people are dying every day Rising Youth Foundation has set up hand washing stalls for our police sanitation workers and tourists at various places so that they can be safe outside the house as well at Crowne Plaza Ahmedabad City Centre,0.2,Positive
A journalist who had attended PC of in Bhopal found corona COVID positive what about else who attended the PC means entire media of MP is under Suspicion,0.11363636363636363,Positive
Why they are not taking this huge pandemic seriously Is this how lockdown works Be COVIDIOTS CoronavirusLockdown LockdownNow StayAtHomeSaveLives Corona at Science City,0.03333333333333338,Positive
Go corona Go,0.0,Neutral
Fight Against CoronaVirus corona coronavirus nocorona fightagainstcorona coronavirusdisease disease COVID 19 covid19 infectiousdiseas virus washhands avoidtouch symptomsofcorona socialdistancing,0.0,Neutral
This was not to eleminate Corona virus from India instead this was to boost up the moral of the people from Health sector Police Sweepers and Media team too Instead of making PM guilty you could reply the Chinese Tweeter handler with the fact You r also not less than Corona,-0.10416666666666667,Negative
This was not to eleminate Corona virus from India instead this was to boost up the moral of the people from Health sector Police Sweepers and Media team too Instead of making PM guilty you could reply the Chinese Tweeter handler with the fact You r also not less than Corona,-0.10416666666666667,Negative
Corona kya kya na karaye Cooked Alu parathas and tomato sabzi for the entire First time in 25 years at Shri Krishna Tower,0.125,Positive
Thank you PM Modi for Janta Curfew 5 Minutes applaud for the Corona fighters given us full of energy My request is This applaud so go on daily basis till 31st March in result Corona have to flee from India and we will get win over them,0.3833333333333333,Positive
March payments are delayed with Corona excuse April is going to be difficult Longer this goes harder it will be,-0.21666666666666667,Negative
Janta Curfew India Fights Corona curfew jantacurfew indiafightscorona fightagainstcorona StayAtHome indiaclosedown indiabandh pmmodi modi corona coronavirus nocorona COVID 19 socialdistancing,0.0,Neutral
Coronavirus FakeNews This statement is being issued on behalf of the Kalhaar Bungalows Community Ahmedabad There is no confirmed case of Corona Virus in Kalhaar till date We are all safe and committed to a safe virus free environment,0.30000000000000004,Positive
What we will get from corona virros is just to have courage and keep safety,0.0,Neutral
kids Yoga at Home in time of Corona ExhaleYogaSchool YogaWithSamarth kidslove kidsloveit kidsyoga yogakids coronayoga Yoga School,0.0,Neutral
salutes all the Corona fighters be it Doctors Nurses Police Officials Airport Security Government Officials who are working tirelessly to keep everyone safe amp healthy Join in at 5 pm this Sunday to appreciate the efforts of all Coronafighters JantaCurfew at Radio City 91 1 FM,0.5,Positive
India s all neighbour countries are in list but not INDIA Thank You Modisir for making us fool that you built international relation with China But we dont need your help We indians are together to fight against CoronaCrisis We indians will win against Corona,0.4,Positive
Sir please lockdown our country for atleast two weeks or it will be difficult to control Corona outbreak in Phase 3,-0.5,Negative
Please lockdown our country for atleast two weeks or it will be difficult to control Corona outbreak in Phase 3,-0.5,Negative
IndiaFightsCorona Amrapalash Ahmedabad CoronavirusOutbreakindia Feedback Nice step taken by amc ahmedabad blown Hot air and water thrown at 1st corona case in Ahmedabadat Amrapalash Ramdevnagar nCoV2019 at Ramdevnagar Road,0.425,Positive
She died due to heart attack not due to corona,-0.03125,Negative
Let s be a responsible Indian and come together to war with this corona I am with you Mr PM sir janta curfew GoCoronaCoronaGo FightCOVID19,0.2,Positive
CORONA C Clean Your Hands O Off From Gatherings R Raise Your Immunity O Only Sick to Wear Mask N No to Hand Shake A Avoid Rumours JanataCurfew INDIA Gujarat,-0.11587301587301586,Negative
This is the official website for CORONA updates Updating every 4 hrs Keep This link for getting official Govt of India updates on CoronavirusOutbreakindia No more relying on rumours INDIA Gujarat JantaCurfew,-0.25,Negative
Corona Vacation Effect CoronaVirus IndianGovernment at Apna Adda,0.0,Neutral
Now announced that Medical Company will launch the Diagnostic kit for CORONA virus next Sunday INDIA CoronaVirusUpdates CoronavirusPandemic,0.0,Neutral
Chinese Corona virus but in Tension in India comady foryou foryoupage tiktokindia vandu lashkri G Highway Ahmedabad,0.0,Neutral
A weekend visit to McDonalds in ahmedabad for breakfast with globaleate turned out to be a unique one Overhearing our conversations on food safety standards and recent Corona virus impact on food chains the cafe,0.1875,Positive
Corona wairs se bachne ka upay ser kre or logo tk phuchae,0.0,Neutral
The loves of my life the Game and the game changer Down time family time Stay healthy and safe in these challenging times everyone corona spreadlove Blues And Greens Golf Club,0.09074074074074073,Positive
Please Stop The Corona Callertune Very Issues With Callertune During Emergency Vodafone Vodafone coronacallertune at Crowne Plaza Ahmedabad City Centre,0.2,Positive
FridayThe13th bloodbath BlackFriday sensex Anti India forces 4U Corona Virus Impact on Stock Markets across the World in the last 1 Month 26 26 25 27 20 19 16 24 14 17 12 17 And China 0 3,0.0,Neutral
Corona virus memes are too dank mall,0.0,Neutral
Haha but Corona is Ahmedabad BRTS buses yes seen the brand behind BRTS bus,-0.1,Negative
3M USA 8822 FFP2 better than N95 Best Mask for all kind of usage Parfect for CoRoNa Viruses Limited Stock only Available mgviplounge 3m mask 3m8822 coronavir s besafe ahmedabad,0.4047619047619047,Positive
To fight Corona virus swaamiramdev says practice Yoga Join the best short term long term and extended courses at Exhale Yoga School we r registerd with YogaAlliance USA 41 5star reviews on YogaAlliance best,0.4875,Positive
From corona,0.0,Neutral
So Tablighi jamaat have not only spread Covid 19 in delhi but also in pakistan,0.0,Neutral
Connect with THH for your next job connect for career guidance and in case if you have lost your job Share your cc at connect world covid covid 19 jobs careergoals careerguidance,0.0,Neutral
azimpremjidonation The billionaire chairperson of Wipro Limited has just added to the billions of dollars worth he has already donated by committing 34 per cent of shares in his company worth 7 5 billion dollars or 52 750 crores COVID2019india covid,0.1761904761904762,Positive
MF ChineseVirusCorona Coronavirus Death toll from COVID 19 exceeds 30 000 Coronavirus,0.0,Neutral
